,filename,cell_type,xmin,xmax,ymin,ymax
417,image1477angle90.txt,0,0.689062,0.770312,0.209375,0.453125
418,image1479angle270.txt,4,0.33125,0.891406,0.6625,0.217187
419,image1479angle90.txt,4,0.36875,0.877344,0.70625,0.245312
420,image1480angle270.txt,0,0.798437,0.239063,0.334375,0.296875
421,image1481angle90.txt,4,0.360938,0.878906,0.684375,0.242188
422,image1482angle180.txt,0,0.279687,0.860937,0.184375,0.271875
423,image1485angle0.txt,4,0.123438,0.84375,0.24375,0.290625
424,image1486angle0.txt,6,0.321875,0.68125,0.2625,0.49375
425,image1488angle0.txt,4,0.246875,0.861719,0.49375,0.276563
426,image1488angle180.txt,1,0.534375,0.76875,0.23125,0.23125
427,image1488angle270.txt,4,0.474219,0.832812,0.948438,0.334375
428,image1489angle180.txt,0,0.44375,0.677344,0.1375,0.110937
429,image1489angle270.txt,4,0.36875,0.8125,0.7375,0.3
430,image1489angle90.txt,4,0.674219,0.864844,0.651563,0.267188
431,image148angle0.txt,4,0.325,0.88125,0.65,0.2375
432,image148angle90.txt,4,0.0914062,0.830469,0.179688,0.314063
433,image1490angle0.txt,8,0.15625,0.904688,0.2375,0.190625
434,image1490angle0.txt,8,0.735937,0.88125,0.196875,0.2375
435,image1490angle0.txt,8,0.380469,0.659375,0.0734375,0.084375
436,image1490angle0.txt,8,0.583594,0.653125,0.0703125,0.084375
437,image1490angle180.txt,8,0.753906,0.860937,0.223438,0.278125
438,image1493angle270.txt,4,0.865625,0.827344,0.26875,0.245312
439,image1494angle0.txt,4,0.285937,0.829687,0.571875,0.340625
440,image1494angle270.txt,4,0.611719,0.878125,0.776563,0.24375
441,image1495angle270.txt,8,0.8625,0.742969,0.275,0.454688
442,image1495angle90.txt,8,0.845312,0.852344,0.165625,0.285937
443,image1497angle270.txt,8,0.21875,0.764844,0.3375,0.123438
444,image1497angle270.txt,7,0.21875,0.766406,0.31875,0.120312
445,image1497angle90.txt,8,0.767187,0.870313,0.234375,0.259375
446,image1498angle180.txt,8,0.789062,0.788281,0.421875,0.423438
447,image149angle180.txt,0,0.932031,0.870313,0.123438,0.246875
448,image149angle270.txt,1,0.0359375,0.791406,0.071875,0.367188
449,image14angle90.txt,4,0.175,0.867969,0.328125,0.257812
450,image154.txt,8,0.08125,0.903125,0.159375,0.19375
451,image155angle180.txt,6,0.860937,0.81875,0.278125,0.3
452,image155angle90.txt,4,0.328906,0.860937,0.657812,0.278125
453,image158.txt,4,0.430469,0.867969,0.860937,0.264062
454,image158angle0.txt,4,0.467187,0.778125,0.934375,0.175
455,image161angle0.txt,8,0.826563,0.76875,0.346875,0.43125
456,image161angle180.txt,8,0.810156,0.763281,0.379687,0.467187
457,image165angle270.txt,4,0.864062,0.928125,0.271875,0.14375
458,image165angle90.txt,4,0.174219,0.76875,0.304688,0.1875
459,image167angle0.txt,7,0.735156,0.884375,0.517187,0.225
460,image168angle0.txt,4,0.722656,0.839063,0.554688,0.296875
461,image168angle90.txt,4,0.465625,0.836719,0.909375,0.326562
462,image169angle180.txt,4,0.607031,0.86875,0.785937,0.2625
463,image169angle270.txt,4,0.119531,0.839063,0.239063,0.290625
464,image17.txt,4,0.432031,0.8625,0.864062,0.275
465,image170.txt,8,0.8,0.865625,0.31875,0.2625
466,image170angle270.txt,8,0.1,0.892187,0.196875,0.203125
467,image170angle270.txt,8,0.334375,0.653125,0.08125,0.071875
468,image171angle180.txt,4,0.46875,0.777344,0.9375,0.235938
469,image172angle0.txt,8,0.835938,0.774219,0.328125,0.435937
470,image173.txt,0,0.142969,0.870313,0.239063,0.253125
471,image173angle90.txt,8,0.455469,0.607813,0.0578125,0.059375
472,image179angle0.txt,8,0.904688,0.772656,0.190625,0.454688
473,image17angle270.txt,8,0.578125,0.784375,0.4,0.43125
474,image17angle270.txt,8,0.0757812,0.873438,0.148438,0.240625
475,image17angle90.txt,8,0.617188,0.784375,0.403125,0.43125
476,image180angle0.txt,4,0.835156,0.789844,0.329688,0.420312
477,image180angle180.txt,4,0.225781,0.8375,0.451562,0.325
478,image180angle90.txt,4,0.471875,0.8625,0.94375,0.275
479,image182angle90.txt,8,0.295312,0.770312,0.459375,0.440625
480,image182angle90.txt,0,0.859375,0.939844,0.175,0.120312
481,image184angle180.txt,0,0.227344,0.854688,0.335938,0.290625
482,image187angle0.txt,8,0.680469,0.104687,0.242188,0.190625
483,image18angle0.txt,6,0.486719,0.788281,0.301562,0.354688
484,image190.txt,4,0.357031,0.863281,0.714063,0.273438
485,image191angle180.txt,8,0.129688,0.789062,0.25625,0.3625
486,image192angle90.txt,0,0.210156,0.760156,0.110937,0.357812
487,image192angle90.txt,0,0.823438,0.785937,0.321875,0.328125
488,image194angle0.txt,4,0.289062,0.870313,0.4,0.259375
489,image199angle0.txt,8,0.177344,0.839844,0.176563,0.295312
490,image199angle180.txt,8,0.308594,0.742188,0.139062,0.196875
491,image200angle0.txt,0,0.883594,0.792188,0.204688,0.346875
492,image201.txt,8,0.142188,0.653906,0.228125,0.217187
493,image201angle0.txt,4,0.3,0.835938,0.6,0.31875
494,image204angle90.txt,1,0.20625,0.810938,0.21875,0.3375
495,image206.txt,4,0.389844,0.8375,0.764063,0.315625
496,image206angle270.txt,8,0.872656,0.83125,0.229687,0.33125
497,image208.txt,4,0.340625,0.895312,0.68125,0.209375
498,image20angle270.txt,8,0.878125,0.896094,0.21875,0.207813
499,image20angle90.txt,8,0.188281,0.869531,0.217187,0.239063
500,image210angle0.txt,4,0.373437,0.89375,0.746875,0.2125
501,image210angle270.txt,4,0.7625,0.873438,0.475,0.25
502,image210angle90.txt,4,0.335938,0.836719,0.671875,0.326562
503,image211angle270.txt,8,0.119531,0.780469,0.235938,0.398438
504,image212angle0.txt,4,0.2875,0.836719,0.575,0.326562
505,image212angle0.txt,0,0.7,0.815625,0.11875,0.35625
506,image212angle180.txt,0,0.523438,0.785937,0.321875,0.365625
507,image212angle270.txt,4,0.478125,0.836719,0.94375,0.326562
508,image212angle90.txt,0,0.295312,0.885938,0.334375,0.228125
509,image214angle180.txt,4,0.875,0.863281,0.25,0.273438
510,image215angle90.txt,1,0.276563,0.225781,0.521875,0.439063
511,image218angle0.txt,7,0.465625,0.853906,0.93125,0.292188
512,image218angle90.txt,8,0.403125,0.870313,0.234375,0.253125
513,image219.txt,8,0.55625,0.755469,0.2,0.270312
514,image21angle180.txt,4,0.521094,0.883594,0.948438,0.232812
515,image21angle90.txt,4,0.7875,0.823438,0.425,0.353125
516,image220angle180.txt,0,0.834375,0.84375,0.275,0.275
517,image222angle0.txt,8,0.71875,0.871875,0.20625,0.25625
518,image222angle0.txt,8,0.207031,0.878125,0.217187,0.24375
519,image222angle180.txt,8,0.60625,0.646875,0.05625,0.0625
520,image222angle180.txt,8,0.798437,0.900781,0.190625,0.198437
521,image223angle0.txt,4,0.10625,0.896094,0.2125,0.207813
522,image223angle180.txt,4,0.880469,0.874219,0.239063,0.229687
523,image223angle270.txt,4,0.471094,0.826563,0.942187,0.334375
524,image224angle90.txt,4,0.115625,0.910937,0.23125,0.178125
525,image227angle90.txt,8,0.960156,0.89375,0.0796875,0.2125
526,image229.txt,4,0.671094,0.850781,0.654688,0.298438
527,image229.txt,4,0.176563,0.870313,0.34375,0.253125
528,image23.txt,1,0.16875,0.835156,0.23125,0.295312
529,image231angle0.txt,8,0.138281,0.875,0.273438,0.25
530,image232angle0.txt,0,0.599219,0.6875,0.157813,0.19375
531,image233.txt,0,0.471875,0.915625,0.15,0.16875
532,image234.txt,8,0.789844,0.832812,0.223438,0.334375
533,image235angle270.txt,4,0.735937,0.785937,0.528125,0.415625
534,image237angle0.txt,4,0.379687,0.825,0.759375,0.35
535,image237angle270.txt,4,0.622656,0.81875,0.754687,0.346875
536,image237angle90.txt,0,0.224219,0.7625,0.373437,0.38125
537,image238angle180.txt,4,0.626562,0.885938,0.725,0.228125
538,image238angle270.txt,4,0.460938,0.857813,0.921875,0.284375
539,image239angle270.txt,4,0.122656,0.40625,0.242188,0.134375
540,image23angle270.txt,8,0.327344,0.792188,0.101562,0.196875
541,image241.txt,4,0.307813,0.861719,0.615625,0.276563
542,image241angle270.txt,8,0.545313,0.56875,0.065625,0.125
543,image241angle90.txt,4,0.146875,0.8625,0.29375,0.275
544,image246angle0.txt,4,0.123438,0.832812,0.240625,0.309375
545,image246angle180.txt,4,0.1375,0.811719,0.271875,0.376563
546,image246angle90.txt,4,0.78125,0.834375,0.4375,0.33125
547,image247angle0.txt,7,0.173438,0.814062,0.328125,0.146875
548,image247angle0.txt,8,0.795313,0.832812,0.378125,0.296875
549,image24angle180.txt,8,0.405469,0.557031,0.0515625,0.104687
550,image250angle0.txt,4,0.194531,0.883594,0.389062,0.232812
551,image250angle270.txt,4,0.1875,0.8875,0.36875,0.225
552,image251angle0.txt,4,0.892187,0.859375,0.215625,0.28125
553,image251angle180.txt,4,0.142188,0.854688,0.284375,0.290625
554,image252angle270.txt,0,0.744531,0.782812,0.439063,0.403125
555,image253angle90.txt,7,0.350781,0.922656,0.701563,0.154687
556,image253angle90.txt,7,0.679688,0.827344,0.640625,0.332812
557,image254angle180.txt,7,0.340625,0.660937,0.471875,0.134375
558,image255angle270.txt,4,0.246094,0.871094,0.492188,0.257812
559,image25angle0.txt,4,0.289062,0.779688,0.578125,0.259375
560,image260angle0.txt,4,0.364062,0.789844,0.728125,0.292188
561,image260angle180.txt,4,0.464844,0.85625,0.929688,0.2875
562,image260angle270.txt,4,0.661719,0.791406,0.676562,0.295312
563,image260angle90.txt,4,0.473437,0.890625,0.946875,0.21875
564,image261.txt,4,0.285156,0.798437,0.570312,0.265625
565,image261angle0.txt,4,0.465625,0.829687,0.93125,0.340625
566,image261angle180.txt,4,0.346094,0.836719,0.692187,0.320312
567,image261angle270.txt,4,0.471094,0.820312,0.914062,0.359375
568,image261angle90.txt,4,0.465625,0.820312,0.93125,0.359375
569,image262angle270.txt,7,0.33125,0.716406,0.6625,0.229687
570,image262angle90.txt,4,0.46875,0.902344,0.9375,0.189063
571,image266angle270.txt,8,0.29375,0.6625,0.140625,0.26875
572,image266angle90.txt,8,0.0992187,0.885938,0.173438,0.221875
573,image267angle180.txt,8,0.634375,0.765625,0.1875,0.26875
574,image271angle270.txt,0,0.610937,0.913281,0.228125,0.173438
575,image274angle180.txt,4,0.180469,0.834375,0.348437,0.31875
576,image277angle270.txt,4,0.535156,0.826563,0.901563,0.346875
577,image277angle90.txt,4,0.614844,0.8625,0.751562,0.275
578,image279angle90.txt,8,0.767187,0.775781,0.453125,0.407813
579,image281.txt,4,0.642969,0.734375,0.576563,0.25625
580,image281.txt,8,0.120312,0.89375,0.18125,0.2125
581,image282angle180.txt,8,0.710938,0.796875,0.15625,0.2125
582,image285angle0.txt,4,0.35,0.921094,0.7,0.157813
583,image285angle180.txt,4,0.339063,0.828125,0.678125,0.34375
584,image285angle270.txt,4,0.5375,0.860156,0.8875,0.279687
585,image286angle0.txt,4,0.378125,0.867969,0.75625,0.264062
586,image288angle0.txt,8,0.789062,0.873438,0.146875,0.2125
587,image288angle90.txt,4,0.447656,0.878906,0.895312,0.242188
588,image289angle180.txt,0,0.491406,0.884375,0.182812,0.225
589,image289angle180.txt,0,0.392969,0.81875,0.320312,0.30625
590,image28angle270.txt,4,0.383594,0.878125,0.751562,0.24375
591,image290angle270.txt,4,0.149219,0.871875,0.295312,0.23125
592,image291.txt,0,0.314844,0.832812,0.301562,0.221875
593,image291angle180.txt,8,0.101562,0.765625,0.196875,0.4
594,image292angle180.txt,8,0.79375,0.779688,0.39375,0.440625
595,image293angle0.txt,8,0.773438,0.8,0.428125,0.4
596,image294angle90.txt,4,0.114063,0.829687,0.221875,0.315625
597,image295angle270.txt,4,0.867969,0.882031,0.264062,0.235938
598,image295angle90.txt,4,0.828125,0.880469,0.34375,0.239063
599,image295angle90.txt,4,0.389844,0.759375,0.373437,0.25
600,image297angle270.txt,4,0.817969,0.817187,0.364062,0.290625
601,image299angle90.txt,7,0.421875,0.810938,0.84375,0.378125
602,image302.txt,8,0.83125,0.922656,0.296875,0.154687
603,image303angle0.txt,4,0.196875,0.825781,0.384375,0.348437
604,image303angle180.txt,4,0.820312,0.815625,0.359375,0.35
605,image303angle270.txt,4,0.471875,0.829687,0.94375,0.340625
606,image304.txt,8,0.680469,0.611719,0.0921875,0.160938
607,image304angle180.txt,4,0.585156,0.875781,0.829687,0.248437
608,image304angle270.txt,4,0.470313,0.827344,0.940625,0.345313
609,image305angle180.txt,8,0.59375,0.710938,0.10625,0.1375
610,image311angle270.txt,8,0.125,0.775,0.24375,0.45
611,image311angle90.txt,8,0.105469,0.778125,0.204688,0.390625
612,image312angle0.txt,6,0.621875,0.776563,0.3,0.328125
613,image314angle0.txt,8,0.1,0.90625,0.190625,0.1875
614,image315angle0.txt,0,0.419531,0.838281,0.364062,0.310937
615,image315angle180.txt,4,0.663281,0.83125,0.673437,0.33125
616,image316angle180.txt,8,0.20625,0.566406,0.053125,0.104687
617,image317angle90.txt,4,0.467969,0.885938,0.935938,0.221875
618,image318angle90.txt,8,0.208594,0.915625,0.407813,0.16875
619,image31angle0.txt,8,0.86875,0.9,0.25625,0.2
620,image32.txt,4,0.215625,0.923437,0.43125,0.153125
621,image321angle180.txt,8,0.954687,0.597656,0.084375,0.0953125
622,image324angle180.txt,4,0.775781,0.854688,0.448438,0.284375
623,image326angle270.txt,1,0.8,0.764063,0.28125,0.396875
624,image327.txt,6,0.171875,0.828125,0.30625,0.30625
625,image329.txt,4,0.384375,0.864844,0.76875,0.270312
626,image330angle270.txt,4,0.204688,0.829687,0.4,0.3375
627,image331angle0.txt,4,0.191406,0.857031,0.382812,0.285937
628,image331angle270.txt,4,0.660156,0.83125,0.679688,0.225
629,image331angle90.txt,0,0.08125,0.797656,0.140625,0.204688
630,image334angle0.txt,4,0.0765625,0.913281,0.153125,0.173438
631,image334angle270.txt,4,0.867969,0.9,0.264062,0.2
632,image335.txt,4,0.471875,0.860937,0.94375,0.278125
633,image335angle90.txt,1,0.20625,0.810938,0.21875,0.3375
634,image336angle0.txt,4,0.207813,0.888281,0.415625,0.223438
635,image337angle270.txt,0,0.332031,0.880469,0.192188,0.232812
636,image337angle90.txt,8,0.209375,0.789062,0.4,0.415625
637,image337angle90.txt,0,0.73125,0.815625,0.21875,0.340625
638,image342angle180.txt,4,0.385156,0.866406,0.770312,0.267188
639,image344.txt,8,0.225,0.86875,0.26875,0.253125
640,image344angle180.txt,8,0.889063,0.7625,0.221875,0.2
641,image345angle270.txt,6,0.557813,0.775781,0.23125,0.160938
642,image345angle90.txt,4,0.721875,0.379687,0.25625,0.23125
643,image347angle0.txt,1,0.702344,0.172656,0.173438,0.335938
644,image349angle0.txt,8,0.271094,0.9125,0.282813,0.175
645,image349angle270.txt,0,0.439844,0.885938,0.273438,0.228125
646,image34angle0.txt,1,0.85625,0.864062,0.09375,0.271875
647,image354angle90.txt,4,0.33125,0.776563,0.6625,0.175
648,image357angle0.txt,6,0.751562,0.801562,0.090625,0.06875
649,image357angle90.txt,4,0.474219,0.864844,0.948438,0.270312
650,image358angle90.txt,4,0.869531,0.81875,0.260938,0.3625
651,image358angle90.txt,8,0.840625,0.775,0.275,0.45
652,image35angle90.txt,8,0.875,0.767187,0.25,0.453125
653,image360angle270.txt,8,0.864062,0.814062,0.271875,0.3625
654,image363angle270.txt,4,0.140625,0.910156,0.28125,0.179688
655,image37.txt,4,0.146875,0.8375,0.2875,0.31875
656,image372angle90.txt,0,0.735156,0.789062,0.232812,0.315625
657,image373angle180.txt,6,0.875,0.89375,0.25,0.18125
658,image373angle270.txt,7,0.120312,0.907812,0.228125,0.184375
659,image374angle270.txt,4,0.709375,0.864062,0.58125,0.271875
660,image377angle0.txt,4,0.821094,0.821875,0.357812,0.35625
661,image377angle180.txt,6,0.19375,0.838281,0.28125,0.207813
662,image377angle90.txt,4,0.952344,0.778906,0.0953125,0.120312
663,image379angle180.txt,0,0.770312,0.855469,0.165625,0.201562
664,image38.txt,8,0.136719,0.771875,0.260938,0.41875
665,image380.txt,8,0.54375,0.78125,0.1125,0.19375
666,image381angle0.txt,4,0.360938,0.228906,0.653125,0.367188
667,image381angle90.txt,8,0.960938,0.867188,0.078125,0.253125
668,image381angle90.txt,1,0.7625,0.791406,0.1125,0.417188
669,image382angle0.txt,4,0.728906,0.825781,0.542188,0.339063
670,image382angle180.txt,4,0.192969,0.854688,0.376563,0.290625
671,image382angle90.txt,4,0.467187,0.867188,0.934375,0.265625
672,image383angle180.txt,4,0.286719,0.790625,0.573438,0.390625
673,image383angle270.txt,8,0.776563,0.814062,0.409375,0.365625
674,image384angle0.txt,8,0.79375,0.9,0.33125,0.2
675,image388angle180.txt,7,0.907812,0.9125,0.184375,0.175
676,image388angle270.txt,8,0.952344,0.88125,0.0953125,0.2375
677,image389angle90.txt,4,0.820312,0.836719,0.359375,0.326562
678,image38angle180.txt,4,0.907031,0.792188,0.185937,0.246875
679,image397angle180.txt,6,0.840625,0.8125,0.31875,0.35
680,image399angle180.txt,8,0.180469,0.682813,0.0765625,0.115625
681,image39angle180.txt,8,0.34375,0.889063,0.128125,0.221875
682,image401angle270.txt,8,0.872656,0.83125,0.229687,0.33125
683,image402.txt,4,0.29375,0.680469,0.5875,0.232812
684,image404angle270.txt,8,0.924219,0.873438,0.145313,0.246875
685,image407angle180.txt,8,0.179688,0.763281,0.3375,0.429688
686,image408.txt,4,0.339063,0.820312,0.678125,0.359375
687,image408angle180.txt,7,0.778125,0.859375,0.44375,0.275
688,image410angle0.txt,8,0.772656,0.78125,0.260938,0.4375
689,image412angle270.txt,4,0.241406,0.8375,0.476562,0.325
690,image413.txt,4,0.165625,0.8625,0.309375,0.275
691,image413angle90.txt,4,0.375,0.85625,0.75,0.2875
692,image415angle0.txt,8,0.625,0.7875,0.34375,0.425
693,image415angle180.txt,1,0.414062,0.8,0.08125,0.38125
694,image416angle0.txt,8,0.427344,0.550781,0.114063,0.151562
695,image416angle180.txt,0,0.424219,0.81875,0.114063,0.34375
696,image417angle0.txt,8,0.752344,0.721875,0.482812,0.359375
697,image417angle180.txt,4,0.825,0.835938,0.35,0.328125
698,image417angle270.txt,4,0.475,0.884375,0.95,0.23125
699,image418angle180.txt,8,0.290625,0.598437,0.075,0.128125
700,image41angle0.txt,6,0.100781,0.857813,0.195312,0.140625
701,image41angle180.txt,1,0.446094,0.785156,0.104687,0.410937
702,image42.txt,4,0.0835937,0.836719,0.167187,0.276563
703,image422angle180.txt,8,0.213281,0.802344,0.0953125,0.182812
704,image422angle270.txt,4,0.591406,0.771875,0.689062,0.29375
705,image423angle90.txt,1,0.321875,0.203906,0.303125,0.389062
706,image423angle90.txt,4,0.20625,0.865625,0.384375,0.2625
707,image424angle90.txt,4,0.892969,0.857031,0.214062,0.282813
708,image426angle90.txt,4,0.296875,0.820312,0.59375,0.346875
709,image42angle90.txt,0,0.484375,0.824219,0.13125,0.335938
710,image430angle270.txt,0,0.0632813,0.810938,0.107813,0.303125
711,image431angle180.txt,1,0.492188,0.749219,0.121875,0.242188
712,image432angle180.txt,7,0.78125,0.916406,0.4375,0.164062
713,image432angle270.txt,8,0.7875,0.797656,0.41875,0.404687
714,image433angle180.txt,8,0.492969,0.567969,0.0734375,0.0984375
715,image433angle180.txt,7,0.686719,0.725781,0.410937,0.107813
716,image434.txt,4,0.386719,0.121094,0.207813,0.226562
717,image434angle180.txt,8,0.709375,0.75,0.26875,0.30625
718,image437angle90.txt,7,0.289844,0.717969,0.323438,0.189063
719,image43angle180.txt,4,0.371094,0.926562,0.423438,0.146875
720,image442angle0.txt,8,0.309375,0.891406,0.13125,0.217187
721,image442angle180.txt,8,0.895312,0.876562,0.209375,0.234375
722,image442angle90.txt,4,0.433594,0.867188,0.867188,0.265625
723,image443angle0.txt,8,0.892187,0.890625,0.209375,0.21875
724,image444.txt,7,0.798437,0.901563,0.396875,0.196875
725,image447.txt,4,0.0953125,0.864062,0.190625,0.24375
726,image44angle180.txt,8,0.750781,0.857813,0.207813,0.2375
727,image44angle270.txt,7,0.614062,0.828906,0.759375,0.342187
728,image451.txt,8,0.196875,0.723437,0.15,0.14375
729,image451.txt,4,0.860937,0.857813,0.278125,0.278125
730,image451angle270.txt,6,0.570312,0.739062,0.1875,0.178125
731,image451angle270.txt,8,0.864062,0.767187,0.271875,0.440625
732,image451angle90.txt,8,0.88125,0.775,0.2375,0.45
733,image452angle180.txt,8,0.815625,0.779688,0.36875,0.440625
734,image454angle180.txt,0,0.1125,0.772656,0.19375,0.360938
735,image455angle270.txt,0,0.614062,0.815625,0.11875,0.359375
736,image455angle90.txt,0,0.421875,0.764063,0.11875,0.228125
737,image458angle0.txt,8,0.819531,0.779688,0.342187,0.440625
738,image46.txt,4,0.883594,0.901563,0.207813,0.1625
739,image460angle270.txt,8,0.140625,0.7375,0.1125,0.15
740,image460angle90.txt,8,0.357812,0.569531,0.08125,0.114063
741,image460angle90.txt,8,0.453906,0.722656,0.101562,0.129688
742,image462.txt,4,0.2875,0.882031,0.575,0.235938
743,image463angle180.txt,8,0.824219,0.777344,0.285937,0.207813
744,image465angle180.txt,0,0.632812,0.724219,0.190625,0.304688
745,image467.txt,8,0.1625,0.807031,0.159375,0.317187
746,image467angle90.txt,1,0.828906,0.746875,0.335938,0.3875
747,image468angle90.txt,4,0.215625,0.796094,0.25625,0.157813
748,image46angle180.txt,4,0.309375,0.828125,0.61875,0.3375
749,image47.txt,4,0.475781,0.848437,0.951563,0.303125
750,image471angle0.txt,4,0.642187,0.733594,0.584375,0.260938
751,image471angle0.txt,8,0.119531,0.89375,0.179688,0.2125
752,image471angle180.txt,8,0.134375,0.889844,0.19375,0.217187
753,image471angle180.txt,8,0.626562,0.865625,0.146875,0.20625
754,image474angle90.txt,1,0.81875,0.764844,0.13125,0.329688
755,image475angle270.txt,4,0.125781,0.860937,0.248437,0.2625
756,image477angle0.txt,0,0.127344,0.895312,0.235938,0.196875
757,image477angle90.txt,1,0.688281,0.820312,0.195312,0.35
758,image47angle180.txt,4,0.399219,0.914062,0.798437,0.171875
759,image480angle180.txt,8,0.898438,0.882812,0.203125,0.228125
760,image481.txt,8,0.0765625,0.650781,0.08125,0.0828125
761,image482angle180.txt,1,0.824219,0.892187,0.235938,0.215625
762,image482angle270.txt,8,0.407813,0.659375,0.071875,0.1
763,image482angle90.txt,8,0.790625,0.775,0.375,0.45
764,image483.txt,4,0.791406,0.848437,0.410937,0.303125
765,image483angle270.txt,4,0.329688,0.821875,0.659375,0.35625
766,image483angle90.txt,4,0.422656,0.8375,0.814062,0.325
767,image484angle180.txt,1,0.603906,0.18125,0.323438,0.34375
768,image485angle270.txt,8,0.490625,0.717969,0.159375,0.135937
769,image485angle90.txt,8,0.363281,0.76875,0.192188,0.4625
770,image487angle0.txt,4,0.46875,0.85625,0.9375,0.2875
771,image487angle180.txt,4,0.296875,0.834375,0.59375,0.33125
772,image487angle90.txt,4,0.51875,0.854688,0.940625,0.290625
773,image489angle0.txt,6,0.691406,0.857031,0.217187,0.179688
774,image48angle270.txt,8,0.822656,0.786719,0.339063,0.426562
775,image491angle180.txt,0,0.44375,0.733594,0.190625,0.167187
776,image492angle270.txt,4,0.377344,0.825781,0.754687,0.301562
777,image495angle0.txt,4,0.469531,0.848437,0.939062,0.303125
778,image500.txt,4,0.301562,0.915625,0.603125,0.16875
779,image501angle180.txt,4,0.0929687,0.928125,0.185937,0.140625
780,image502angle0.txt,4,0.684375,0.858594,0.63125,0.282813
781,image502angle90.txt,4,0.345313,0.903125,0.690625,0.19375
782,image505angle180.txt,4,0.435937,0.861719,0.871875,0.276563
783,image506angle90.txt,8,0.935938,0.953125,0.128125,0.09375
784,image507angle180.txt,4,0.475781,0.855469,0.951563,0.289062
785,image509.txt,4,0.467187,0.866406,0.934375,0.257812
786,image50angle270.txt,6,0.73125,0.833594,0.16875,0.126563
787,image50angle90.txt,8,0.48125,0.6125,0.05,0.075
788,image512.txt,4,0.644531,0.835938,0.710938,0.303125
789,image512angle90.txt,4,0.8,0.834375,0.33125,0.25
790,image515angle0.txt,7,0.324219,0.874219,0.648438,0.251563
791,image516angle0.txt,0,0.678125,0.91875,0.24375,0.1625
792,image516angle180.txt,0,0.207031,0.832812,0.173438,0.3
793,image517angle270.txt,8,0.864062,0.929688,0.271875,0.140625
794,image517angle90.txt,8,0.885156,0.858594,0.229687,0.264062
795,image519angle90.txt,0,0.308594,0.83125,0.295312,0.31875
796,image51angle180.txt,4,0.125781,0.889063,0.251563,0.221875
797,image520angle0.txt,8,0.836719,0.778906,0.326562,0.429688
798,image520angle180.txt,8,0.860937,0.807813,0.278125,0.371875
799,image522angle270.txt,4,0.458594,0.821094,0.904688,0.357812
800,image524angle180.txt,4,0.353906,0.860937,0.707812,0.278125
801,image524angle270.txt,4,0.464844,0.828906,0.901563,0.342187
802,image524angle90.txt,4,0.520312,0.828125,0.946875,0.34375
803,image525angle90.txt,8,0.774219,0.785937,0.439063,0.428125
804,image526angle270.txt,0,0.4375,0.817187,0.2875,0.353125
805,image526angle90.txt,1,0.367969,0.794531,0.107813,0.410937
806,image527.txt,4,0.182812,0.865625,0.353125,0.2625
807,image529angle90.txt,4,0.476562,0.861719,0.953125,0.276563
808,image531angle270.txt,8,0.864062,0.775,0.271875,0.45
809,image532angle90.txt,4,0.286719,0.932813,0.248437,0.134375
810,image533angle270.txt,8,0.120312,0.782812,0.2375,0.396875
811,image533angle90.txt,8,0.0640625,0.867969,0.125,0.257812
812,image534angle0.txt,8,0.660156,0.928906,0.270312,0.142188
813,image535angle90.txt,8,0.804688,0.695312,0.071875,0.103125
814,image537angle180.txt,0,0.821875,0.901563,0.246875,0.196875
815,image538.txt,4,0.777344,0.920313,0.326562,0.159375
816,image538angle90.txt,6,0.446875,0.885938,0.20625,0.178125
817,image539angle90.txt,4,0.478906,0.857031,0.945312,0.285937
818,image541angle270.txt,8,0.532812,0.724219,0.096875,0.129688
819,image541angle90.txt,8,0.265625,0.729688,0.09375,0.140625
820,image542angle0.txt,0,0.898438,0.779688,0.196875,0.365625
821,image542angle270.txt,4,0.470313,0.88125,0.93125,0.2375
822,image542angle90.txt,0,0.773438,0.927344,0.109375,0.145313
823,image544angle270.txt,4,0.307813,0.435156,0.615625,0.298438
824,image545angle270.txt,8,0.547656,0.860937,0.292188,0.26875
825,image546angle90.txt,8,0.734375,0.790625,0.48125,0.41875
826,image548.txt,0,0.824219,0.897656,0.148438,0.198437
827,image548angle270.txt,8,0.677344,0.635938,0.0828125,0.209375
828,image548angle90.txt,8,0.624219,0.782812,0.101562,0.434375
829,image548angle90.txt,8,0.865625,0.779688,0.26875,0.440625
830,image550angle180.txt,4,0.46875,0.867188,0.9375,0.265625
831,image550angle270.txt,4,0.617969,0.826563,0.757812,0.346875
832,image552angle0.txt,4,0.857031,0.78125,0.285937,0.20625
833,image552angle90.txt,7,0.467187,0.934375,0.934375,0.13125
834,image552angle90.txt,8,0.85,0.851562,0.278125,0.284375
835,image553angle90.txt,4,0.135156,0.25625,0.264062,0.240625
836,image553angle90.txt,4,0.148438,0.864844,0.290625,0.264062
837,image553angle90.txt,4,0.734375,0.854688,0.53125,0.290625
838,image555angle270.txt,6,0.625781,0.75,0.251563,0.36875
839,image556angle180.txt,1,0.621875,0.823438,0.140625,0.346875
840,image557angle270.txt,4,0.765625,0.852344,0.46875,0.292188
841,image559angle180.txt,4,0.2375,0.840625,0.4625,0.31875
842,image559angle90.txt,4,0.526563,0.873438,0.940625,0.253125
843,image56.txt,8,0.265625,0.805469,0.4125,0.389062
844,image560angle0.txt,4,0.179688,0.836719,0.353125,0.326562
845,image560angle270.txt,4,0.467969,0.799219,0.935938,0.248437
