,id,lng,lat,max_vis,avg_daily_view,3cluster,height,closest_dist,closest_lat,closest_lng,closest_id_list
6335,5722,-7.892222,38.559016,145,2750.0,1,243.36907958984384,0.00042686297567208866,38.55943,-7.892117999999999,[5722]
6336,14237,-9.227223,38.714146,69,2750.0,1,39.22447967529297,7.762087348007795e-05,38.714166,-9.227298,[14237]
6337,27067,-9.111394,38.61862,69,2751.0,1,8.769576072692871,2.9999999995311555e-06,38.618623,-9.111394,[27067]
6338,46568,-8.758217,41.377592,69,2753.0,0,7.460859298706055,2.000000000279556e-06,41.377592,-8.758219,[46568]
6339,13020,-9.198302,38.765122999999996,69,2753.0,1,86.62713623046875,2.82842712137332e-06,38.765121,-9.1983,[13020]
6340,17017,-9.126158,38.624108,69,2753.0,1,35.83284378051758,1.3453624049680426e-05,38.624118,-9.126149,[17017]
6341,17521,-8.89428,38.52562,69,2753.0,1,6.8677167892456055,0.0004964876634992925,38.52515,-8.89412,[17522 17521]
6342,24051,-9.166249,38.718385,69,2753.0,1,91.88086700439452,4.1231056255477355e-06,38.718385999999995,-9.166245,[24051]
6343,12407,-8.66653,41.179308,69,2754.0,0,58.923072814941406,0.0008473122210852815,41.180155,-8.666553,[12408 12407]
6344,17034,-9.104852000000001,38.62637,69,2754.0,1,3.0905153751373287,2.236067978209548e-06,38.626369,-9.104854,[17034]
6345,5822,-9.096855999999999,38.755317,69,2754.0,1,9.067179679870604,1.0049875617311395e-05,38.755307,-9.096857,[5822]
6346,19638,-8.414686,39.605712,75,2755.0,1,63.54930877685547,2.236067979003959e-06,39.605709999999995,-8.414685,[19638]
6347,5342,-8.431087,40.20752,69,2755.0,0,21.26741218566895,0.00013345411196636036,40.207443,-8.430978,[5341 5342]
6348,17325,-8.882497,38.528821,89,2756.0,1,31.13072395324707,0.0003587338846579618,38.528738,-8.882147999999999,[17325]
6349,5338,-8.430978,40.207443,69,2756.0,0,21.572917938232422,0.00013345411196636036,40.20752,-8.431087,[5337 5338]
6350,16808,-8.645873,41.415093,69,2758.0,0,43.82849884033203,5.099019512912026e-06,41.415092,-8.645868,[16808]
6351,20817,-7.916939999999999,40.666835,69,2758.0,0,445.7505493164062,1.3601470505020814e-05,40.666827000000005,-7.916950999999999,[20817]
6352,25286,-9.171753,38.705759,69,2761.0,1,16.65560913085938,2.370653917965349e-05,38.70578,-9.171742,[25286]
6353,2265,-9.243972,38.755142,69,2761.0,1,132.4565277099609,4.1231056255477355e-06,38.755143,-9.243976,[2265]
6354,31871,-8.688184,41.180122999999995,69,2761.0,0,12.832032203674322,2.2360679726486717e-06,41.180121,-8.688183,[31871]
6355,15373,-8.591644,41.155728,69,2761.0,0,118.93930053710942,4.0000000041118255e-06,41.155724,-8.591644,[15373]
6356,12553,-8.678892999999999,41.210019,69,2762.0,0,53.92554473876953,3.1622776628573298e-06,41.210018,-8.678896,[12553]
6357,45334,-8.953878999999999,38.704570000000004,69,2762.0,1,15.21292972564697,0.0011111552546833217,38.703545,-8.95345,[45335 45334]
6358,16751,-8.537125,37.13705,69,2762.0,2,11.222949028015142,0.0006229173299881107,37.137149,-8.53651,[16751]
6359,3023,-9.050658,38.642874,69,2763.0,1,40.09877014160156,8.062257747332341e-06,38.642873,-9.050666,[3023]
6360,47644,-8.945132000000001,38.709255,109,2763.0,1,24.37521171569824,0.0025200097222032106,38.706798,-8.944572,[47644]
6361,1760,-9.196085,38.624871999999996,69,2763.0,1,80.26384735107422,1.972308292287557e-05,38.624855,-9.196075,[1760]
6362,27768,-8.547373,40.928979999999996,69,2764.0,0,156.0325927734375,6.082762531878534e-06,40.928981,-8.547367,[27768]
6363,17553,-8.985525,38.528092,69,2767.0,1,157.1226348876953,1.414213565082919e-06,38.528090999999996,-8.985526,[17553]
6364,22020,-8.388207000000001,41.588162,69,2768.0,0,129.27226257324222,1.414213561314697e-06,41.588161,-8.388206,[22020]
6365,329,-9.339191,38.73709,71,2768.0,1,114.81817626953121,1.7804493815308012e-05,38.737101,-9.339205,[329]
6366,11176,-9.22478,38.910065,69,2768.0,1,215.80859375,6.3788713732224e-05,38.910128,-9.224789999999999,[11176]
6367,26334,-9.187021000000001,38.789742,69,2768.0,1,52.3266716003418,9.999999992515995e-07,38.789742,-9.187022,[26334]
6368,32460,-8.608038,41.221131,69,2768.0,0,83.65026092529297,2.0124611795147413e-05,41.221113,-8.608029,[32460]
6369,47183,-8.243986999999999,37.136252,180,2768.0,2,101.9556732177734,7.211102550852051e-05,37.136192,-8.244027,[47182 47183]
6370,20651,-8.11709,37.077996999999996,69,2770.0,2,7.336650371551514,0.0007962223307627089,37.078556,-8.117657000000001,[20651]
6371,19480,-8.475846,41.344809999999995,69,2770.0,0,70.52946472167969,4.414748010727087e-05,41.344767,-8.475856,[19480]
6372,29804,-9.013297,38.578564,145,2771.0,1,45.1833610534668,0.00015124152868766885,38.578521,-9.013442,[29804]
6373,5423,-8.407257000000001,40.197689000000004,69,2771.0,0,46.94181823730469,2.000000000279556e-06,40.197689000000004,-8.407255000000001,[5423]
6374,22787,-8.513702,41.153853000000005,69,2771.0,0,114.8977813720703,3.1622776611721293e-06,41.153852,-8.513699,[22787]
6375,17350,-8.892878999999999,38.522875,69,2771.0,1,4.676255226135254,2.2360679750319044e-06,38.522874,-8.892877,[17350]
6376,16903,-8.687449,39.237775,69,2772.0,1,107.4776229858398,0.0008972012037447778,39.237615999999996,-8.686566000000001,[16903]
6377,17489,-8.89739,38.522733,69,2772.0,1,5.061463356018066,3.1622776611721293e-06,38.522732,-8.897393,[17489]
6378,48289,-8.691191,41.176583,78,2772.0,0,4.203254699707031,1.7691806014874826e-05,41.17657,-8.691203,[48289]
6379,1218,-8.255038,37.091671999999996,69,2772.0,2,44.05023956298828,1.702938636569895e-05,37.091654999999996,-8.255037,[1218]
6380,23904,-9.127452,38.718009,69,2772.0,1,66.17546081542969,2.2360679766207264e-06,38.71801,-9.12745,[23904]
6381,27273,-9.381383999999999,38.758098,69,2773.0,1,154.7214050292969,0.0009938631696596342,38.759048,-9.381675999999999,[27272 27273]
6382,1961,-9.17323,38.65917,69,2773.0,1,44.61161422729492,6.40312423702399e-05,38.65922,-9.17327,[1960 1961]
6383,27225,-9.379726,38.758412,69,2774.0,1,155.2895660400391,3.999999998782755e-06,38.758412,-9.379722000000001,[27225]
6384,30736,-8.739849000000001,41.359178,69,2774.0,0,22.65570068359375,4.472135954830275e-06,41.359176,-8.739853,[30736]
6385,5694,-8.779160000000001,41.485909,69,2774.0,0,5.558715343475342,0.0015064235792092324,41.485213,-8.777824,[5694]
6386,457,-9.434484,38.703417,71,2775.0,1,39.665672302246094,2.828427120117246e-06,38.703419,-9.434482000000001,[457]
6387,5965,-7.929703999999999,37.015613,69,2775.0,2,5.8876543045043945,0.0011381757333532002,37.016751,-7.929684,[5965]
6388,25652,-9.128936999999999,38.763578,69,2775.0,1,94.6410140991211,0.000247935475478486,38.763342,-9.129013,[25652]
6389,24023,-9.159817,38.785801,69,2776.0,1,82.30073547363281,2.2090722035693255e-05,38.785823,-9.159815,[24023]
6390,23650,-9.179234,38.769187,69,2776.0,1,112.3529586791992,1.0000000010279564e-06,38.769187,-9.179235,[23650]
6391,11840,-8.622409,41.229745,69,2776.0,0,97.63630676269531,0.0013255085816396256,41.230583,-8.621382,[11840]
6392,45397,-8.8097,39.74858,69,2776.0,1,35.88830947875977,0.0012168734527512963,39.74967,-8.809159,[45397 45396]
6393,26598,-8.271436,41.212356,69,2776.0,0,343.2456665039062,3.6055512762143024e-06,41.212358,-8.271433,[26598]
6394,1640,-9.200591000000001,38.642091,69,2776.0,1,91.23371887207031,5.83095189687891e-06,38.642096,-9.200588,[1640]
6395,47881,-8.692958,41.188052,78,2776.0,0,5.7294745445251465,5.099019512912026e-06,41.188051,-8.692963,[47881]
6396,32092,-9.23678,38.748621,69,2776.0,1,142.2409057617188,1.4142135623949206e-05,38.748607,-9.236782,[32092]
6397,31961,-8.65457,41.188199,69,2777.0,0,81.51099395751953,2.5317977802971504e-05,41.188174,-8.654566,[31961]
6398,12995,-9.107345,38.870644,69,2777.0,1,77.08731079101562,7.0710678156172174e-06,38.870651,-9.107346000000001,[12995]
6399,29406,-9.136622000000001,38.73997,69,2777.0,1,76.72016906738281,3.4132096331136425e-05,38.739973,-9.136656,[29406]
6400,22191,-8.637867,41.007936,69,2778.0,0,22.35611343383789,1.3601470509918328e-05,41.007944,-8.637856,[22191]
6401,974,-7.913346000000001,37.087571999999994,145,2778.0,2,56.47690963745117,3.1622776533078625e-06,37.087569,-7.913345,[974]
6402,29365,-9.181106,38.74524,69,2778.0,1,73.3786392211914,9.848857803804023e-06,38.745236,-9.181115,[29365]
6403,22285,-7.926633,38.565124,69,2778.0,1,266.03817749023443,0.0008666960251440395,38.565455,-7.925832000000001,[22285]
6404,31567,-8.739775,41.359091,118,2779.0,0,22.49945259094238,8.820430828283003e-05,41.359017,-8.739727,[31567]
6405,26969,-9.052966,38.598003000000006,69,2779.0,1,3.798414707183838,2.2360679734430828e-06,38.598003999999996,-9.052968,[26969]
6406,12659,-9.049936,38.661153999999996,69,2779.0,1,14.85993480682373,2.022374841639238e-05,38.661157,-9.049956,[12659]
6407,31881,-8.688741,41.180083,69,2779.0,0,12.195056915283198,2.0000000020559128e-06,41.180081,-8.688741,[31881]
6408,21898,-9.23392,38.752248,69,2781.0,1,139.2603759765625,0.0010855643693522463,38.753333000000005,-9.233885,[21898]
6409,32261,-8.510201,41.147178000000004,69,2781.0,0,108.60580444335942,2.051828452354307e-05,41.147192,-8.510216,[32261]
6410,26384,-9.172514,38.799221,69,2781.0,1,55.86019897460938,0.0019657797435200177,38.797259999999994,-9.172651,[26384]
6411,28002,-8.535718,41.297990000000006,69,2782.0,0,114.50183868408199,3.1622776533078625e-06,41.297993,-8.535719,[28002]
6412,2415,-8.968243,38.678778,69,2782.0,1,10.43307590484619,0.0004666701190378531,38.678312,-8.968268,[2415]
6413,32320,-8.545774,41.174228,69,2782.0,0,116.6688995361328,1.9416487839694624e-05,41.174239,-8.54579,[32320]
6414,1884,-9.238715,38.654483,69,2783.0,1,7.740785598754883,4.9999999987448975e-06,38.65448,-9.238711,[1884]
6415,28687,-8.577936,41.124399,69,2783.0,0,84.5400390625,3.6055512811410297e-06,41.124402,-8.577933999999999,[28687]
6416,12403,-8.668869,41.18053,69,2783.0,0,51.42544174194336,0.00209001531094952,41.180538,-8.666779,[12403]
6417,48925,-8.897044000000001,38.523354,69,2784.0,1,5.301385402679443,7.891767862599626e-05,38.523342,-8.897122,[48925]
6418,15934,-8.570739999999999,41.169245000000004,69,2784.0,0,84.47605895996094,2.2360679734430828e-06,41.169247,-8.570741,[15934]
6419,30945,-8.665254,41.237432,69,2784.0,0,77.5551528930664,2.3600847446726872e-05,41.237446000000006,-8.665273,[30945]
6420,27028,-9.152422,38.580327000000004,69,2784.0,1,54.663429260253906,0.001215207801159767,38.580186,-9.153628999999999,[27028]
6421,22718,-8.52862,41.118195,69,2785.0,0,113.6938705444336,3.6055512752289566e-06,41.118192,-8.528622,[22718]
6422,6639,-8.296381,41.456196999999996,69,2785.0,0,243.6470947265625,3.1622776533078625e-06,41.456194,-8.296382000000001,[6639]
6423,46514,-8.53968,41.40988,69,2786.0,0,163.8636474609375,4.123105622531926e-06,41.409876000000004,-8.539681,[46514]
6424,14294,-9.302474,38.723155,69,2786.0,1,105.6927642822266,2.9999999995311555e-06,38.723152,-9.302474,[14294]
6425,17829,-9.381803,38.804089000000005,69,2787.0,1,196.482421875,2.82842712137332e-06,38.804091,-9.381805,[17829]
6426,888,-8.254863,37.091283000000004,69,2788.0,2,43.02165985107422,4.9477267500110374e-05,37.091331,-8.254875,[888]
6427,24847,-9.205167,38.752010999999996,69,2788.0,1,81.81912994384766,1.252996408626274e-05,38.752022,-9.205161,[24847]
6428,30326,-9.036025,38.5662,145,2788.0,1,19.91460990905762,0.00019092406867431786,38.566336,-9.036159,[30326]
6429,1722,-9.16657,38.65507,69,2788.0,1,64.8988037109375,0.00010440306508753506,38.6551,-9.16667,[1722 1723]
6430,515,-9.386661,38.703067,72,2788.0,1,29.209491729736328,2.9274562336787027e-05,38.703071,-9.386632,[515]
6431,12810,-8.972707000000002,38.673398999999996,69,2789.0,1,9.131693840026855,2.2360679750319044e-06,38.673398,-8.972709,[12810]
6432,491,-9.432252,38.69695,71,2789.0,1,36.450157165527344,9.999999992515995e-07,38.69695,-9.432253,[491]
6433,27046,-9.158141,38.642967999999996,69,2789.0,1,26.03030967712402,2.23606797979837e-06,38.642965999999994,-9.15814,[27046]
6434,1479,-9.148516,38.684723999999996,69,2789.0,1,12.328243255615229,0.0009861571882814764,38.684428999999994,-9.149457,[1479]
6435,12952,-9.111471,38.866884999999996,89,2790.0,1,37.84254455566406,3.7483329627084884e-05,38.866921999999995,-9.111477,[12952]
6436,46986,-8.634687,40.635616,69,2791.0,0,8.140841484069824,5.385164808052162e-06,40.635621,-8.634685000000001,[46986]
6437,23131,-9.096960000000001,38.74811,69,2791.0,1,3.715173006057739,6.708203931451001e-06,38.748104,-9.096963,[23131]
6438,14242,-9.30617,38.697287,69,2791.0,1,62.92705535888672,0.00017781451009413605,38.697303999999995,-9.306347,[14242 14241]
6439,21282,-9.14969,38.720525,69,2792.0,1,54.25445556640625,4.1231056255477355e-06,38.720524,-9.149686,[21282]
6440,7400,-9.105541,38.733413,69,2792.0,1,6.834380626678468,1.4212670403163817e-05,38.733424,-9.10555,[7400]
6441,23110,-9.110742,38.775339,69,2794.0,1,45.078895568847656,1.414213565082919e-06,38.775338,-9.110743,[23110]
6442,19995,-8.543258,41.222031,69,2794.0,0,92.40412139892578,5.0990195143055155e-06,41.22203,-8.543263,[19995]
6443,20604,-8.12457,37.10242,89,2794.0,2,16.87372970581055,2.82842712137332e-06,37.102422,-8.124568,[20604]
6444,31075,-9.154262,38.655687,69,2795.0,1,48.07720565795898,1.104536101583633e-05,38.655688,-9.154251,[31075]
6445,22245,-7.906188,38.575571000000004,69,2796.0,1,280.63955688476557,0.000695041005984624,38.57594,-7.906777000000001,[22245]
6446,25884,-8.587792,41.235372999999996,69,2797.0,0,75.41216278076172,1.00000000458067e-06,41.235374,-8.587792,[25884]
6447,22003,-8.380914,41.568514,69,2798.0,0,222.2197723388672,2.000000000279556e-06,41.568514,-8.380912,[22003]
6448,47684,-8.311944,41.378765,78,2801.0,0,157.0184020996094,5.830951895964982e-06,41.37877,-8.311947,[47684]
6449,26850,-9.097104,38.638553,69,2801.0,1,24.07041358947754,2.236067979003959e-06,38.638551,-9.097103,[26850]
6450,46429,-8.667158,41.153632,69,2801.0,0,45.95634078979492,4.472135952447042e-06,41.153628000000005,-8.66716,[46429]
6451,31741,-8.661379,41.185759999999995,69,2802.0,0,74.70096588134766,6.7082039386007e-06,41.185766,-8.661382000000001,[31741]
6452,18516,-9.330217,38.793085,69,2803.0,1,158.6066436767578,4.472135958802329e-06,38.793089,-9.330219,[18516]
6453,5445,-8.408997,40.205521000000005,69,2803.0,0,57.926734924316406,3.000000006636583e-06,40.205518,-8.408997,[5445]
6454,16796,-8.771742,41.391923999999996,69,2803.0,0,6.660902500152588,5.09901951500226e-06,41.391929,-8.771741,[16796]
6455,14763,-8.277330000000001,41.210914,69,2803.0,0,305.6041870117188,0.00025144780770433215,41.210663000000004,-8.277345,[14763]
6456,8638,-9.150152,38.747217,69,2803.0,1,75.14165496826172,4.472135952447042e-06,38.747213,-9.15015,[8638]
6457,20029,-8.534799000000001,41.234068,69,2803.0,0,96.59229278564452,4.123105622962756e-06,41.234064000000004,-8.534798,[20029]
6458,1220,-8.255025,37.091607,69,2804.0,2,43.95563507080078,2.236067979003959e-06,37.091605,-8.255024,[1220]
6459,11726,-9.25339,38.935137,69,2805.0,1,242.1890411376953,5.4561891460104745e-05,38.935088,-9.253414,[11726]
6460,31207,-9.166604,38.673381,69,2805.0,1,52.81518936157227,9.999999992515995e-07,38.673381,-9.166603,[31207]
6461,26930,-9.099572,38.566962,69,2805.0,1,52.55369186401367,6.082762536259003e-06,38.566968,-9.099571000000001,[26930]
6462,21567,-9.213111999999999,38.765236,69,2806.0,1,96.26534271240234,2.236067979003959e-06,38.765238000000004,-9.213111,[21567]
6463,27996,-8.570113000000001,41.323898,69,2807.0,0,42.17064666748047,1.4142135663389928e-06,41.323896999999995,-8.570112,[27996]
6464,26952,-9.110686,38.621004,69,2807.0,1,5.9663639068603525,0.00018024705268143663,38.620844,-9.110603,[26952 26953]
6465,25030,-9.129746,38.717208,69,2807.0,1,77.66837310791016,1.999999998503199e-06,38.717208,-9.129748,[25030]
6466,18237,-9.258764999999999,38.757503,69,2807.0,1,109.10839080810551,4.400000000082116e-05,38.757503,-9.258809,[18237]
6467,2282,-9.234580000000001,38.747377,69,2807.0,1,154.2501373291016,3.841874542525104e-05,38.747347,-9.234604,[2282]
6468,363,-9.458079,38.7173,71,2807.0,1,66.99745941162111,2.2360679766207264e-06,38.717301,-9.458081,[363]
6469,9205,-9.102962,38.756477000000004,69,2808.0,1,38.26361083984375,4.123105622962756e-06,38.756481,-9.102963,[9205]
6470,18417,-9.448856,38.802797,69,2808.0,1,22.09147071838379,4.472135952447042e-06,38.802793,-9.448853999999999,[18417]
6471,30621,-8.655746,41.194052,69,2810.0,0,83.58887481689453,1.1180339888505625e-05,41.194054,-8.655757000000001,[30621]
6472,29285,-9.148551,38.721183,69,2810.0,1,45.0737190246582,1.303840481290898e-05,38.721176,-9.148562,[29285]
6473,24133,-9.149179,38.726447,69,2810.0,1,59.161521911621094,2.2360679766207264e-06,38.726446,-9.149177,[24133]
6474,3058,-7.869803,38.006471000000005,145,2810.0,2,245.9097900390625,7.810249675065123e-06,38.006477000000004,-7.869808,[3058]
6475,5446,-8.408997,40.205518,69,2810.0,0,57.90258026123047,3.000000006636583e-06,40.205521000000005,-8.408997,[5446]
6476,24849,-9.205181,38.752018,69,2811.0,1,81.86774444580078,1.1180339890253329e-05,38.752028,-9.205176,[24849]
6477,20577,-9.048405,38.885406,69,2811.0,1,11.47890186309814,1.00000000458067e-06,38.885405,-9.048405,[20577]
6478,7488,-9.147523,38.735971,69,2812.0,1,78.32830810546875,9.999999992515995e-07,38.735971,-9.147522,[7488]
6479,6189,-7.918219000000001,37.018053,69,2812.0,2,33.41741180419922,3.000000000419334e-06,37.018053,-7.918216,[6189]
6480,12376,-8.685603,41.182675,69,2812.0,0,20.7679443359375,0.0007751386972718006,41.182081,-8.685105,[12376 12375]
6481,5456,-8.436584,40.197247,69,2812.0,0,66.03368377685547,1.0000000010279564e-06,40.197247,-8.436585000000001,[5456]
6482,47827,-8.396339,41.273078000000005,78,2813.0,0,278.17098999023443,3.000000006636583e-06,41.273075,-8.396339,[47827]
6483,17959,-9.453903,38.80944,69,2813.0,1,22.358684539794922,5.656854247770935e-06,38.809444,-9.453907000000001,[17959]
6484,16731,-8.536418,37.133608,69,2813.0,2,3.957271099090576,0.0008440645709911184,37.13315,-8.535708999999999,[16731]
6485,25775,-8.600049,41.214490999999995,69,2814.0,0,59.01750946044922,0.00037724262749466313,41.214245,-8.600335000000001,[25774 25775]
6486,16718,-8.53935,37.136872,69,2814.0,2,10.56212043762207,2.0000000020559128e-06,37.136874,-8.53935,[16718]
6487,17609,-8.8688,38.53117,69,2815.0,1,36.381507873535156,0.00031036913506704913,38.530893,-8.86866,[17608 17609]
6488,2721,-7.6518429999999995,37.121905,69,2815.0,2,21.49777984619141,7.093659140274488e-05,37.121931,-7.651777,[2721]
6489,27188,-9.279149,38.778126,69,2816.0,1,191.4347991943359,2.0000000020559128e-06,38.778124,-9.279149,[27188]
6490,28047,-8.539905000000001,41.340090999999994,69,2816.0,0,52.95757293701172,3.0000000013075123e-06,41.340090999999994,-8.539902,[28047]
6491,573,-9.393294000000001,38.741968,72,2816.0,1,126.9030914306641,4.123105622531926e-06,38.741964,-9.393295,[573]
6492,21377,-9.157326,38.729517,69,2816.0,1,107.0162506103516,2.8284271251415417e-06,38.729515,-9.157324000000001,[21377]
6493,18433,-9.228419,38.800339,69,2817.0,1,230.66845703125,4.123105622962756e-06,38.800343,-9.228418,[18433]
6494,11222,-9.161025,38.8384,69,2817.0,1,15.21852397918701,0.001648286686229923,38.839632,-9.159930000000001,[11223 11222]
6495,17990,-9.322284,38.78445,69,2817.0,1,149.8997802734375,0.0006008410771588295,38.785049,-9.322331,[17990 17989]
6496,26219,-9.198131,38.7766,69,2817.0,1,34.28268814086914,1.4142135663389928e-06,38.776599,-9.198132000000001,[26219]
6497,6437,-8.360747,41.445558,69,2818.0,0,102.7447280883789,3.1622776611721293e-06,41.445559,-8.360744,[6437]
6498,18620,-9.31168,38.789512,69,2818.0,1,157.6804046630859,3.999999997006398e-06,38.789508000000005,-9.31168,[18620]
6499,14501,-9.311369000000001,38.714009999999995,69,2818.0,1,62.99420928955078,1.414213565082919e-06,38.714011,-9.31137,[14501]
6500,26081,-8.482985000000001,40.828123,69,2819.0,0,153.6579742431641,1.4142135663389928e-06,40.828124,-8.482984,[26081]
6501,22270,-7.925161,38.56966,69,2820.0,1,276.08480834960943,0.0007542181382076802,38.569903000000004,-7.925875,[22270]
6502,45053,-8.581918,41.162366999999996,69,2820.0,0,94.51945495605469,4.999999998389626e-06,41.162363,-8.581914999999999,[45053]
6503,1109,-7.971757000000001,37.021226,69,2821.0,2,10.07550621032715,3.6055512762143024e-06,37.021224,-7.971760000000001,[1109]
6504,16906,-8.686146,39.234266999999996,75,2821.0,1,108.6053085327148,1.414213565082919e-06,39.234268,-8.686147,[16906]
6505,22667,-9.202253,38.702351,69,2821.0,1,43.849708557128906,4.123105629425203e-06,38.702346999999996,-9.202254,[22667]
6506,31367,-8.541808,41.174833,69,2821.0,0,101.7027130126953,3.894868418779327e-05,41.174867,-8.541827,[31367]
6507,13540,-9.249816000000001,38.701124,69,2822.0,1,20.95633506774902,0.00011884864323710221,38.701198,-9.249908999999999,[13540]
6508,582,-9.388048,38.716126,71,2822.0,1,69.27755737304689,2.23606797979837e-06,38.716128000000005,-9.388049,[582]
6509,16271,-8.661608,41.17635,69,2823.0,0,71.97032928466797,2.690724809407943e-05,41.17633,-8.661589999999999,[16271]
6510,17960,-9.453907000000001,38.809444,69,2823.0,1,22.359294891357422,5.656854247770935e-06,38.80944,-9.453903,[17960]
6511,29692,-8.332058,41.443707,145,2823.0,0,141.9976348876953,0.0005946974020457551,41.444284,-8.331914,[29692]
6512,20282,-8.743838,41.355645,69,2824.0,0,16.29501724243164,0.0003951531348776539,41.35525,-8.743827,[20282]
6513,31079,-9.154323,38.65595,69,2824.0,1,48.15752029418945,9.999999992515995e-07,38.65595,-9.154322,[31079]
6514,24022,-9.159815,38.785823,69,2825.0,1,82.3554458618164,2.2090722035693255e-05,38.785801,-9.159817,[24022]
6515,17836,-9.382887,38.794114,69,2825.0,1,280.5725708007812,0.004257344829820016,38.796582,-9.386356,[17836]
6516,16141,-8.645348,41.178628,69,2825.0,0,76.71570587158203,2.23606797979837e-06,41.178627,-8.645346,[16141]
6517,24200,-9.12984,38.72135,69,2826.0,1,77.58723449707031,1.414213560058623e-06,38.721351,-9.129839,[24200]
6518,6194,-7.9331179999999994,37.021328999999994,69,2826.0,2,21.71607208251953,2.23606797979837e-06,37.021330999999996,-7.9331190000000005,[6194]
6519,28356,-8.636508000000001,41.057367,69,2827.0,0,55.0196647644043,0.004673476329244763,41.060502,-8.633042,[28356 28355]
6520,32461,-8.584116999999999,41.216901,69,2828.0,0,71.51509857177734,3.847076812317915e-05,41.216907,-8.584079,[32461]
6521,29498,-9.129774000000001,38.762287,69,2828.0,1,85.61164855957031,1.2165525058792537e-05,38.762299,-9.129772,[29498]
6522,22854,-8.547203,41.162871,69,2830.0,0,123.81067657470699,0.003513613809169017,41.16628,-8.546352,[22854]
6523,28353,-8.628255000000001,41.062861,69,2830.0,0,72.53832244873047,1.00000000458067e-06,41.062862,-8.628255000000001,[28353]
6524,26106,-8.481664,40.786838,69,2830.0,0,182.979248046875,3.999999997006398e-06,40.786842,-8.481664,[26106]
6525,18399,-9.368672,38.827163,69,2830.0,1,149.5498809814453,7.071067808331989e-06,38.827156,-9.368671,[18399]
6526,47303,-8.689872,41.204389,145,2831.0,0,37.15291213989258,1.3341664059733456e-05,41.204376,-8.689869,[47303]
6527,18260,-9.378191000000001,38.847012,69,2831.0,1,176.4064178466797,0.000255785066019273,38.847246999999996,-9.37809,[18261 18260]
6528,48149,-8.299914999999999,41.205065000000005,145,2831.0,0,201.6051330566406,0.00012984991335792046,41.20514,-8.299809,[48149]
6529,31644,-8.684994999999999,41.188174,69,2831.0,0,17.96675872802734,3.114482300395801e-05,41.188171000000004,-8.685025999999999,[31644]
6530,10937,-8.107763,37.072155,69,2831.0,2,5.950747489929199,0.0003520979977239691,37.071818,-8.107661,[10937 10938]
6531,1239,-8.228324,37.095422,69,2832.0,2,53.45129013061523,0.0009639154527226806,37.094459,-8.228366000000001,[1239]
6532,26865,-9.084513000000001,38.617156,69,2832.0,1,29.9696216583252,3.6055512742436112e-06,38.617153,-9.084515,[26865]
6533,22109,-8.524363000000001,41.129768,69,2832.0,0,115.88754272460942,2.8284271251415417e-06,41.12977,-8.524365,[22109]
6534,26224,-9.1684,38.790065000000006,69,2832.0,1,14.719204902648931,7.960527621180173e-05,38.789994,-9.168436,[26224]
6535,20792,-7.923066,40.644822999999995,69,2832.0,0,473.7835388183594,4.0000000041118255e-06,40.644827,-7.923066,[20792]
6536,11651,-9.311862,38.935669,69,2833.0,1,284.5962829589844,0.00021083880098635954,38.935782,-9.311684,[11651]
6537,17219,-9.103325,38.459514,75,2833.0,1,172.4891662597656,2.000000000279556e-06,38.459514,-9.103323,[17219]
6538,17220,-9.103323,38.459514,75,2833.0,1,172.47265625,2.000000000279556e-06,38.459514,-9.103325,[17220]
6539,21858,-9.217099000000001,38.74808,69,2833.0,1,98.6202392578125,1.414213560058623e-06,38.748081,-9.2171,[21858]
6540,15262,-8.594178,41.160979,69,2834.0,0,148.0230255126953,0.0004761932380857786,41.160621,-8.593864,[15262]
6541,24845,-9.205138,38.751999999999995,69,2834.0,1,81.74263000488281,1.0816653830613599e-05,38.752009,-9.205132,[24845]
6542,30709,-8.714350999999999,41.315329,69,2834.0,0,37.30464172363281,2.12602916219239e-05,41.315313,-8.714336999999999,[30709]
6543,2107,-8.106492999999999,37.068493,69,2835.0,2,3.771641731262207,0.002306811869230778,37.069883000000004,-8.108334,[2107]
6544,31361,-8.541910000000001,41.174996,69,2835.0,0,102.3339996337891,6.276941930522254e-05,41.174942,-8.541878,[31361]
6545,16804,-8.753575,41.392632,69,2835.0,0,23.98267364501953,0.003969230655934869,41.395026,-8.750409,[16804]
6546,28379,-8.601052000000001,41.037988,69,2836.0,0,83.85003662109375,1.00000000458067e-06,41.037989,-8.601052000000001,[28379]
6547,46927,-7.9384369999999995,37.018683,69,2836.0,2,5.696383953094482,2.2090722034326256e-05,37.018685,-7.938414999999999,[46927]
6548,5121,-8.431624000000001,40.208502,69,2836.0,0,20.40255737304688,1.3038404811410336e-05,40.208495,-8.431635,[5121]
6549,48196,-8.866972,38.538332000000004,78,2837.0,1,46.75806427001953,9.999999974752427e-07,38.538333,-8.866972,[48196]
6550,31641,-8.685315,41.188114,69,2837.0,0,17.41026306152344,3.324154027523618e-05,41.188117999999996,-8.685282,[31641]
6551,22523,-8.518472000000001,41.191305,69,2837.0,0,225.4271392822266,2.1954498400417935e-05,41.191294,-8.518491000000001,[22523]
6552,22150,-8.638266999999999,41.002852000000004,69,2837.0,0,18.74246978759766,1.5999999998683734e-05,41.002852000000004,-8.638251,[22150]
6553,30726,-8.714361,41.315137,69,2837.0,0,37.153564453125,2.4596747747594454e-05,41.315115000000006,-8.71435,[30726]
