,id,lng,lat,max_vis,avg_daily_view,height,closest_dist,closest_lat,closest_lng,id_list
1334,26722,-8.344649,41.265789,69,653.0,336.0558166503906,3.605551276214303e-06,41.265791,-8.344646000000001,[26723]
1335,30971,-8.749518,41.36899,69,654.0,21.69748878479004,9.999999992515995e-07,41.36899,-8.749519,[30972]
1336,17461,-8.773693,38.566582,69,654.0,18.43852424621582,1.4142135650829191e-06,38.566581,-8.773692,[17462]
1337,32302,-8.531875999999999,41.138872,69,654.0,136.7357482910156,1.9313207920505015e-05,41.138854,-8.531883,[32301]
1338,22148,-8.625599000000001,41.01661,69,655.0,44.62248992919922,0.0006171555719608448,41.01671,-8.624989999999999,[22146 22147]
1339,840,-7.412744,37.187973,145,655.0,6.741031169891357,0.0002788834882161406,37.188013,-7.413019999999999,[20893]
1340,46390,-8.582161,41.158827,69,655.0,83.9339599609375,1.4035668846352793e-05,41.158826,-8.582147,[46391]
1341,17978,-9.378962,38.801447,69,656.0,193.6953125,0.0008373440153251803,38.801423,-9.379799,[32575]
1342,22647,-8.495419,41.09053400000001,69,656.0,73.07804870605469,5.830951889872127e-06,41.090539,-8.495422,[22648]
1343,28542,-8.597615,41.030485,69,657.0,114.6858139038086,1.9999999949504854e-06,41.030483,-8.597615,[28543]
1344,46596,-8.553699,41.18337,69,657.0,80.13172149658203,2.0248456730111386e-05,41.183377,-8.55368,[46598]
1345,46540,-9.077758,38.652,69,657.0,2.528249502182007,9.999999974752427e-07,38.652001,-9.077758,[46541]
1346,5391,-8.430558999999999,40.207254,69,657.0,22.86040496826172,3.999999998782755e-06,40.207254,-8.430555,[5392]
1347,31034,-9.15116,38.637105,69,658.0,16.92587280273438,1.0000000010279564e-06,38.637105,-9.151159,[31035]
1348,28458,-8.581142,41.104813,69,658.0,148.2076263427734,9.999999974752427e-07,41.104812,-8.581142,[28457]
1349,31337,-8.543525,41.179714,69,658.0,111.6557083129883,1.8439088914658406e-05,41.179728,-8.543513,[31339]
1350,45066,-9.197165,38.76191,69,659.0,87.72429656982422,3.605551276214303e-06,38.761912,-9.197168,[45067]
1351,31343,-8.54337,41.179924,69,659.0,111.7558746337891,1.6401219469853245e-05,41.179911,-8.54338,[31341]
1352,29936,-7.496681,39.831706,145,660.0,383.8088684082031,0.0009482431122815359,39.831039,-7.496007,[4834]
1353,31341,-8.54338,41.179911,69,660.0,111.7467269897461,1.6401219469853245e-05,41.179924,-8.54337,[31343]
1354,17904,-9.307169,38.788921,69,661.0,177.8360748291016,1.640121946877018e-05,38.788908,-9.307159,[17905]
1355,16709,-8.537305,37.144264,69,661.0,7.570455551147461,0.0009598338397867356,37.144304,-8.538264,[16714]
1356,21727,-8.454367999999999,41.523612,69,662.0,185.9018859863281,4.242640687712313e-06,41.523609,-8.454371,[21726]
1357,16082,-8.612250999999999,41.147942,69,662.0,77.4722671508789,9.999999974752427e-07,41.147943,-8.612250999999999,[16083]
1358,31339,-8.543513,41.179728,69,662.0,111.6645660400391,1.8439088914658406e-05,41.179714,-8.543525,[31337]
1359,9769,-9.142044,38.715805,69,662.0,21.78923034667969,7.507329751695491e-05,38.715861,-9.142094,[9756]
1360,880,-8.190569,37.090091,69,663.0,7.574586391448975,9.999999992515995e-07,37.090091,-8.19057,[21474]
1361,30144,-7.129245,38.887619,145,663.0,200.1376495361328,0.042637753435189385,38.877696,-7.170712,[49226]
1362,9375,-9.141868,38.715615,69,663.0,22.36481666564941,7.158910531560699e-05,38.715669,-9.141915,[10776 10775]
1363,28347,-8.532501,41.03892000000001,69,664.0,182.8247375488281,0.00024030397416668263,41.038895,-8.532262,[28136]
1364,5177,-8.550981,40.183838,69,665.0,50.5237922668457,0.00012310158406788626,40.183843,-8.550858,[5176]
1365,21755,-9.231285,38.79247700000001,69,666.0,220.1108551025391,5.385164802114662e-06,38.792482,-9.231283,[21754]
1366,17457,-8.879603999999997,38.530119,69,668.0,36.01308059692383,0.00027352879190487874,38.530102,-8.879877,[17338]
1367,48504,-7.931249,37.016245,69,668.0,6.767698287963867,5.047771785665411e-05,37.016287,-7.931221000000002,[48503]
1368,27710,-8.490107,40.918585,69,668.0,259.96432495117193,6.705221845679609e-05,40.918605,-8.490043,[27709]
1369,22458,-8.530083,41.11114,69,669.0,84.36204528808594,0.0029674679442277174,41.114105,-8.530204,[22457 22456]
1370,15990,-8.689672,41.167227,69,669.0,5.702526569366455,0.0004224275085751253,41.167166,-8.689254,[15996]
1371,232,-9.421737,38.716318,71,669.0,74.7391128540039,6.000000000838667e-06,38.716318,-9.421731,[233]
1372,15828,-8.607292,41.144107,69,670.0,84.95512390136719,7.280109891640124e-06,41.144109,-8.607299000000001,[15829]
1373,31162,-9.200198,38.664607,69,670.0,98.270751953125,2.999999992425728e-06,38.66461,-9.200198,[31163]
1374,45063,-9.196895,38.761813,69,670.0,86.5982894897461,8.544003747031561e-06,38.76181,-9.196887,[45062]
1375,31152,-9.190473,38.663956,69,671.0,69.44403839111328,3.1016124838467074e-05,38.663925,-9.190474,[31153]
1376,28489,-8.552136,41.11235900000001,69,671.0,85.17665100097656,0.0024578862870452693,41.109917,-8.551857,[28263]
1377,11692,-9.32716,38.889276,69,671.0,62.56132888793945,8.06225775195927e-06,38.889272,-9.327153,[11693]
1378,16947,-8.686633,39.235394,69,671.0,108.0448455810547,0.0004932433476515809,39.235877,-8.686533,[16942]
1379,31909,-8.673953,41.17908900000001,69,673.0,38.71016693115234,3.337663853590044e-05,41.179094,-8.673986,[31910]
1380,26157,-8.479449,40.838498,69,673.0,199.9355316162109,0.00023244139045992013,40.838548,-8.479676,[26158]
1381,32737,-8.556092,41.080949,69,673.0,130.8272857666016,2.3086792761956784e-05,41.080951,-8.556115,[32736]
1382,1657,-9.155698,38.67988,69,675.0,45.95295715332031,0.0008733115137269743,38.680503,-9.15631,[1532]
1383,31164,-9.200281,38.664597,69,676.0,97.79058074951172,1.334166406319519e-05,38.664594,-9.200294,[31165]
1384,3110,-8.422757,41.560225,69,677.0,179.0665283203125,1.0049875621199986e-05,41.560224,-8.422767,[3111]
1385,32398,-9.132897,38.742642,69,677.0,76.47959899902344,3.3105890715150565e-05,38.742656,-9.132927,[32397]
1386,7829,-9.146445,38.742562,69,678.0,71.6522216796875,4.80416485975471e-05,38.74256,-9.146493,[7828]
1387,28308,-8.631944,41.017675,69,678.0,43.64583206176758,2.0000000020559128e-06,41.017673,-8.631944,[28307]
1388,31761,-8.660909,41.190386,69,678.0,77.97576904296875,7.280109892860132e-06,41.190393,-8.660911,[31762]
1389,13134,-9.201237,38.766812,69,678.0,88.02267456054688,1.4142135663389928e-06,38.766811,-9.201238,[13133]
1390,45192,-8.75075,41.341927,69,679.0,6.561183929443359,1.1000000000649381e-05,41.341916,-8.75075,[20211]
1391,31239,-9.152271,38.68242100000001,69,679.0,32.28676223754883,1.063014581129616e-05,38.682428,-9.152263,[31240]
1392,25865,-8.532388000000001,41.254841,69,679.0,209.1617126464844,2.441311123095065e-05,41.254821,-8.532402000000001,[32473]
1393,20109,-8.840192,41.693252,69,681.0,12.8627347946167,5.43323108275915e-05,41.693306,-8.840186,[20107]
1394,26130,-8.415206,40.885002,69,682.0,333.7063293457031,2.000000000279556e-06,40.885002,-8.415208,[26129]
1395,3516,-9.337139,38.687552,69,682.0,24.72402381896973,1.7029386365907576e-05,38.687551,-9.337156,[3517]
1396,17091,-9.143099,38.650601,69,682.0,15.67901039123535,3.162277660048663e-06,38.650604,-9.143098,[17092]
1397,27880,-8.468726,41.34664,69,682.0,39.51316452026367,1.1704699911065684e-05,41.346636,-8.468736999999999,[27881]
1398,3121,-8.40723,41.559631,69,682.0,186.7429656982422,5.099019515350631e-06,41.559626,-8.407229,[3120]
1399,3882,-9.398449,38.7411,69,683.0,129.62434387207028,0.00038305091045398864,38.741038,-9.398827,[3884]
1400,31015,-8.638653,41.222544,69,685.0,65.11135101318361,1.9235384064082988e-05,41.22255300000001,-8.638636,[31016]
1401,25263,-9.148151,38.787655,69,685.0,143.1522979736328,3.3241540277694324e-05,38.787646,-9.148183,[25262]
1402,29379,-9.139674,38.720548,69,685.0,55.55077743530273,1.3999999998404178e-05,38.720548,-9.139688,[29377]
1403,49311,-9.284917,38.715073,88,685.0,88.88221740722656,0.00018471599822744413,38.715175,-9.284763,[49312]
1404,17574,-8.89247,38.53738,69,685.0,17.29754638671875,0.001764947591290406,38.538624,-8.893722,[17638 17639]
1405,46391,-8.582147,41.158826,69,687.0,83.88945007324219,1.4035668846352793e-05,41.158827,-8.582161,[46390]
1406,17570,-8.867956,38.523636,69,687.0,48.78813552856445,0.0023023303412051444,38.525938,-8.867917,[17373]
1407,6274,-8.885147,40.16984,69,687.0,22.48864364624023,2.2360679766207264e-06,40.169839,-8.885145,[6273]
1408,10776,-9.141915,38.715669,69,688.0,22.1898078918457,7.158910531560699e-05,38.715615,-9.141868,[9375 9374]
1409,1783,-9.218167,38.65425,69,688.0,51.76259231567383,6.324555320097326e-06,38.654252,-9.218161,[1782]
1410,26545,-8.298204,41.121835,69,689.0,172.1769866943359,7.280109892860132e-06,41.121842,-8.298202,[26544]
1411,9757,-9.142094,38.715862,69,689.0,22.14185333251953,1.00000000458067e-06,38.715861,-9.142094,[9756]
1412,25956,-8.588097,41.214785,69,689.0,70.79595184326172,2.000000000279556e-06,41.214785,-8.588099,[25957]
1413,22073,-8.409081,41.494029,69,689.0,224.08685302734384,4.119465984412627e-05,41.493988,-8.409085000000001,[22072]
1414,28150,-8.530292999999999,41.079748,69,689.0,125.4612808227539,0.00046701713030057785,41.079284,-8.53024,[28147]
1415,26739,-8.344832,41.265844,69,689.0,335.7085266113281,4.999999995902727e-06,41.265847,-8.344828,[26738]
1416,280,-9.330644,38.699231,71,690.0,48.82118606567383,2.000000000279556e-06,38.699231,-9.330642,[281]
1417,27876,-8.475581,41.363061,69,690.0,116.50196075439449,4.123105629425203e-06,41.363057,-8.47558,[27877]
1418,16009,-8.610144,41.148957,69,690.0,75.33729553222656,0.00021100947845812274,41.149127,-8.610019,[15474]
1419,22249,-7.917077000000001,38.56328,69,690.0,259.1077880859375,0.0009891127337180946,38.56305,-7.916115,[22228]
1420,17400,-8.821995,38.521603000000006,69,691.0,9.869447708129883,2.000000000279556e-06,38.521603000000006,-8.821997,[17401]
1421,6972,-8.792408,39.750766,69,691.0,114.53564453125,0.0002246107744514567,39.750843,-8.792619,[45403 45402]
1422,26124,-8.468433000000001,40.817048,69,692.0,200.1112518310547,3.1622776628573298e-06,40.817047,-8.46843,[26123]
1423,20659,-8.118019,37.082608,69,693.0,11.25564956665039,2.2360679726486717e-06,37.08261,-8.11802,[20658]
1424,14987,-8.628211,41.155677,69,693.0,83.68355560302734,3.605551276214303e-06,41.155675,-8.628214,[14989]
1425,1127,-8.445165,40.576414,69,693.0,37.67313766479492,0.00034700576364051806,40.576416,-8.444818,[1137]
1426,29940,-7.859375,40.363533,145,693.0,493.0467529296875,0.00020571825393410882,40.363441,-7.859559,[30063]
1427,21083,-9.150383,38.748183,69,693.0,76.76592254638672,3.000000006636583e-06,38.74818,-9.150383,[21082]
1428,31240,-9.152263,38.682428,69,694.0,32.209091186523445,1.063014581129616e-05,38.68242100000001,-9.152271,[31239]
1429,27169,-9.325099,38.771829,69,695.0,128.5488586425781,2.23606797979837e-06,38.77183,-9.325101,[27168]
1430,31154,-9.190585,38.663961,69,696.0,70.29408264160156,2.2999999998773998e-05,38.663938,-9.190585,[31155]
1431,26113,-8.474715,40.84974,69,697.0,190.0384521484375,1.4142135650829191e-06,40.849739,-8.474714,[26114]
1432,31806,-8.646567,41.177351,69,697.0,75.82152557373047,2.3345235056310527e-05,41.177367,-8.646583999999999,[31804]
1433,5120,-8.431635,40.208495,69,697.0,20.36628341674805,1.3038404811410334e-05,40.208502,-8.431624000000001,[5121]
1434,6664,-8.319129,41.509123,69,698.0,142.259765625,2.2360679726486717e-06,41.509121,-8.31913,[6665]
1435,32736,-8.556115,41.080951,69,699.0,130.83329772949222,2.3086792761956784e-05,41.080949,-8.556092,[32737]
1436,3450,-8.856075,41.8126,69,699.0,20.38741683959961,2.236067979003959e-06,41.81260200000001,-8.856076,[3449]
1437,750,-7.995292,37.092816,145,699.0,75.23041534423828,5.9665735560857895e-05,37.092802,-7.995234,[751]
1438,6243,-8.899153,40.176929,69,700.0,11.08070659637451,0.0014572748539644896,40.176318,-8.89783,[6256]
1439,26075,-8.462011,40.857817,69,700.0,248.33843994140616,2.236067979003959e-06,40.857819,-8.462010000000001,[26076]
1440,22548,-8.493386,41.137782,69,700.0,32.41847610473633,1.0000000010279564e-06,41.137782,-8.493387,[22547]
1441,17444,-8.826145,38.520768,69,700.0,9.158552169799805,2.0000000020559128e-06,38.520766,-8.826145,[17443]
1442,31759,-8.660931,41.190381,69,701.0,77.9551773071289,8.544003746199934e-06,41.190389,-8.660934,[31760]
1443,1850,-9.147195,38.687812,69,702.0,1.476323366165161,6.207253821111603e-05,38.68775,-9.147192,[1845]
1444,17905,-9.307159,38.788908,69,703.0,177.80401611328116,1.4560219779864233e-05,38.788904,-9.307145,[17902]
1445,27288,-9.456441,38.802505,69,703.0,37.08188247680664,0.007077466001331461,38.806487,-9.45059,[17901]
1446,31037,-9.151056,38.637029,69,704.0,17.29467582702637,1.2206555617512673e-05,38.637036,-9.151066,[31036]
1447,11248,-9.145342,38.798105,69,704.0,141.9775085449219,2.8017851452768127e-05,38.798104,-9.145314,[11249]
1448,16826,-8.736086,41.41555200000001,69,706.0,53.20165634155273,3.6055512811410293e-06,41.415549,-8.736088,[16827]
1449,19341,-8.48884,40.911824,69,706.0,267.0,0.0014946186804714718,40.912933,-8.489842,[19338]
1450,10946,-8.107992,37.074738,69,706.0,9.748679161071776,0.0005879863943978668,37.075226,-8.108319999999999,[10929 10928]
1451,20648,-8.117303999999999,37.079846,69,706.0,8.704500198364258,0.0010380293830131435,37.080022,-8.116280999999999,[20660]
1452,30929,-8.665138,41.237638,69,708.0,77.93778228759766,2.8017851449915086e-05,41.237654,-8.665115,[30931]
1453,19414,-8.477634,41.32972,69,710.0,93.64537811279295,9.219544462916717e-06,41.329711,-8.477632,[19413]
1454,22459,-8.530083,41.11114,69,710.0,84.36204528808594,0.0029674679442277174,41.114105,-8.530204,[22457 22456]
1455,6634,-8.332231,41.464849,69,710.0,142.1924591064453,2.000000000279556e-06,41.464849,-8.332229,[6633]
1456,7045,-8.805069999999997,39.743659,69,711.0,38.27272415161133,0.001158835622512986,39.743173,-8.806122,[7088]
1457,11683,-9.395608,38.961523,69,711.0,121.3381500244141,5.000000003008153e-06,38.961527,-9.395605,[11684]
1458,20292,-8.705060000000001,41.34079600000001,69,712.0,40.67710494995117,1.0440306508753506e-05,41.340793,-8.70507,[20293]
1459,22228,-7.916115,38.56305,69,712.0,259.02407836914057,0.0009891127337180946,38.56328,-7.917077000000001,[22249]
1460,26783,-9.464844,38.793319,69,713.0,171.6366729736328,8.999999998593466e-06,38.79331,-9.464844,[26784]
1461,27687,-8.565843,40.984665,69,713.0,126.9907073974609,9.219544454053762e-06,40.984672,-8.565837,[27686]
1462,17431,-8.837582000000003,38.539199,69,713.0,21.431964874267575,3.0000000013075127e-06,38.539199,-8.837579,[17432]
1463,30063,-7.859559,40.363441,145,713.0,493.869140625,0.00020571825393410882,40.363533,-7.859375,[29940]
1464,8251,-9.127474,38.730556,69,714.0,76.70877838134766,1.0000000010279564e-06,38.730556,-9.127473,[8252]
1465,20204,-8.715164,41.339893,69,715.0,43.16221237182617,0.0026020768628186703,41.341791,-8.713384,[48429]
1466,28216,-8.480224,41.06683,69,715.0,110.4186553955078,1.4142135663389928e-06,41.066831,-8.480222999999999,[28215]
1467,27553,-9.433597,38.802911,69,716.0,47.770713806152344,0.0021618973148597714,38.803893,-9.431671,[27266 27267]
1468,22498,-8.485935000000001,41.08739600000001,69,717.0,114.11792755126949,0.004396974528012943,41.09072800000001,-8.488804,[22497]
1469,24922,-9.140938,38.738173,69,717.0,82.4368896484375,3.162277658925196e-06,38.738172,-9.140935,[24921]
1470,30969,-8.749502,41.36897,69,717.0,21.73988151550293,2.000000000279556e-06,41.36897,-8.7495,[30970]
1471,5203,-8.453849,40.196297,69,718.0,89.56095886230469,2.0000000020559128e-06,40.196299,-8.453849,[5202]
1472,5175,-8.390872,40.173788,69,720.0,76.62358856201172,0.0031596558356917197,40.171747,-8.393284,[5184]
1473,21692,-8.429985,41.533006,69,721.0,176.5495758056641,5.999999999062312e-06,41.533012,-8.429985,[21691]
1474,27405,-9.26499,38.758349,69,721.0,140.3211364746094,8.184130986333153e-05,38.758302,-9.264923,[27404]
1475,8220,-9.143567,38.73002,69,722.0,74.31217193603516,4.7507894077292986e-05,38.730061,-9.143543,[8219]
1476,30008,-8.14245,41.455253000000006,145,722.0,405.5551147460938,9.999999903698154e-07,41.455254,-8.14245,[30007]
1477,17096,-9.143192,38.650568,69,722.0,15.41667175292969,2.999999999531156e-06,38.650565,-9.143192,[17095]
1478,29901,-7.476381,41.72127,145,722.0,347.3333435058594,6.981403870580585e-05,41.721215,-7.4764240000000015,[29902]
1479,5528,-8.395650999999999,40.21438,69,724.0,121.8663787841797,3.769615364877833e-05,40.214366,-8.395616,[5527]
1480,26169,-8.47734,40.841027,69,725.0,216.2394561767578,0.0008577983446043407,40.84017,-8.477377,[26168]
1481,26568,-8.344880999999999,41.133142,69,725.0,310.7118530273438,6.708203931451001e-06,41.133139,-8.344875,[26569]
1482,32146,-8.430843,41.570155,69,725.0,108.5863037109375,1.627882059122772e-05,41.57013900000001,-8.43084,[32145]
1483,45206,-8.629713,41.234399,69,725.0,97.89171600341795,1.1704699910306865e-05,41.234395,-8.629724000000001,[45205]
1484,17443,-8.826145,38.520766,69,725.0,9.155990600585938,2.0000000020559128e-06,38.520768,-8.826145,[17444]
1485,14646,-8.624419,40.861059,69,725.0,10.92160129547119,0.0010115063025024971,40.860936,-8.623415,[14657]
1486,751,-7.995234,37.092802,145,726.0,75.0376968383789,5.9665735560857895e-05,37.092816,-7.995292,[750]
1487,5321,-8.484063,40.175958,69,726.0,65.96715545654297,3.162277658925196e-06,40.175957,-8.484066,[5322]
1488,17363,-8.893722,38.523539,69,726.0,4.109625339508057,2.999999999531156e-06,38.523539,-8.893725,[17364]
1489,22368,-8.471297999999999,41.077905,69,727.0,22.37081146240234,4.0000000041118255e-06,41.07790900000001,-8.471297999999999,[22369]
1490,30189,-9.12166,38.782686,145,727.0,77.83917999267578,0.00017611927776706561,38.782859,-9.121693,[30195]
1491,30967,-8.749383,41.369032,69,728.0,21.94267463684082,2.906888370309692e-05,41.369054,-8.749402,[30965]
1492,31787,-8.652155,41.182287,69,728.0,79.43502807617188,2.8425340809452233e-05,41.182269,-8.652133000000001,[31788]
1493,30373,-8.655915,41.194298,69,729.0,83.3709487915039,2.999999999531156e-06,41.194298,-8.655918,[30374]
1494,12881,-8.612414,38.682034,69,730.0,94.25264739990234,0.0006503422176048363,38.682662,-8.612583,[12878 12879]
1495,16536,-8.598294000000001,41.149776,69,731.0,101.6848831176758,2.000000000279556e-06,41.149776,-8.598296000000001,[16535]
1496,234,-9.418234,38.719338,71,731.0,90.22444915771484,2.2360679766207264e-06,38.719339,-9.418236,[235]
1497,29268,-9.13766,38.714848,69,732.0,25.06675720214844,1.5620499349220488e-05,38.714838,-9.137648,[29266]
1498,47188,-8.195167999999999,37.162541,180,733.0,84.41854095458984,0.00021466252583820844,37.162349,-8.195072,[164]
1499,20826,-7.909738000000001,40.642641,69,733.0,463.9782104492188,5.999999999062312e-06,40.642635,-7.909738000000001,[20827]
1500,45436,-9.128031,38.77001,89,733.0,91.5027313232422,4.123105625547736e-06,38.770009,-9.128035,[45435]
1501,24227,-9.11999,38.780944,69,733.0,73.33265686035156,1.7117242768370015e-05,38.780961,-9.119992,[24226]
1502,16946,-8.695738,39.23657,89,734.0,72.91983032226562,4.123105622962756e-06,39.236574,-8.695737,[16945]
1503,4826,-7.525432,39.810015,69,735.0,365.6694946289062,1.41421356068666e-06,39.810016,-7.525431,[4827]
1504,27105,-9.443149,38.800773,69,736.0,25.223552703857425,2.2472205054895374e-05,38.800781,-9.443128,[27558]
1505,3193,-8.436113,41.549278,69,736.0,152.9306030273438,6.082762528958221e-06,41.549277,-8.436107000000002,[3194]
1506,32177,-8.559567999999999,40.736892,69,736.0,48.11143112182617,3.6055512737509383e-06,40.73689,-8.559571,[46230]
1507,27647,-8.60501,40.98372,69,737.0,84.250732421875,9.340770846170936e-05,40.983745,-8.6051,[27645 27646]
1508,32238,-8.51976,41.08900300000001,69,738.0,24.7659969329834,2.0615528123775047e-05,41.089019,-8.519772999999999,[32237]
1509,31156,-9.190569,38.66406,69,740.0,71.25605010986328,0.00010028459502717772,38.663961,-9.190585,[31154]
1510,5189,-8.436108,40.231747,69,740.0,47.9797477722168,9.999999974752427e-07,40.231746,-8.436108,[5188]
1511,5234,-8.469084,40.190696,69,740.0,123.48312377929692,0.009194718538377684,40.194096,-8.460541000000001,[4870]
1512,30958,-8.749709,41.369374,69,740.0,20.98396110534668,2.2803508505481783e-05,41.369356,-8.749695,[30960]
1513,6302,-7.502538,40.136233,69,740.0,509.8514709472656,0.0012731472813435774,40.136735,-7.5013679999999985,[6303 6304]
1514,6804,-8.672429,37.103374,69,741.0,6.997693538665772,3.1622776611721293e-06,37.103373,-8.672426,[6805]
1515,12356,-8.689026,41.17625200000001,69,742.0,7.197025775909424,0.0015603387452755946,41.175691,-8.690482000000001,[47883]
1516,29845,-8.592241,41.237424,145,742.0,64.98578643798828,8.472307832373371e-05,41.237507,-8.592258000000001,[29846]
1517,49316,-8.600361999999999,40.015183,88,742.0,54.71178817749023,0.0038083982197208853,40.011402,-8.599905999999999,[49315]
1518,47301,-8.259063000000001,37.269456,180,743.0,146.2891693115234,0.008158782323362096,37.276801,-8.262615,[47381]
1519,17791,-9.385448,38.799656,69,743.0,202.6985931396484,2.1260291624597588e-05,38.79967,-9.385432000000002,[17792]
1520,27558,-9.443128,38.800781,69,743.0,25.20282936096191,2.2472205054895374e-05,38.800773,-9.443149,[27105]
1521,12880,-8.612414,38.682034,69,743.0,94.25264739990234,0.0006503422176048363,38.682662,-8.612583,[12878 12879]
1522,22106,-8.479957,41.111847,69,744.0,92.3083267211914,5.099019512912026e-06,41.111846,-8.479952,[22105]
1523,31470,-9.100246,38.609587,69,745.0,27.56319618225098,1.3453624044399006e-05,38.609597,-9.100255,[31469 31468]
1524,46586,-8.758101,41.377645,69,745.0,7.762126922607423,3.162277658925196e-06,41.377646,-8.758098,[46587]
1525,18512,-9.329928,38.792976,69,745.0,159.3144989013672,4.123105629425203e-06,38.792972,-9.329929,[18513]
1526,49313,-9.285783,38.713348,88,745.0,84.74851989746094,0.00017531685600481267,38.713248,-9.285927,[49314]
1527,1606,-9.23999,38.657444,69,746.0,5.8748779296875,0.0003153823076838185,38.657179,-9.240161,[1882]
1528,17792,-9.385432000000002,38.79967,69,746.0,202.61566162109384,1.5132745948369614e-05,38.799685,-9.38543,[17793]
1529,21724,-8.478628,41.483792,69,746.0,170.5376586914062,1.4142135600586232e-06,41.483793,-8.478627000000001,[21725]
1530,12698,-8.960681,38.712544,69,747.0,15.01469898223877,1.4142135650829191e-06,38.712543,-8.96068,[12697]
1531,22434,-8.40808,41.03253,69,747.0,199.06439208984384,0.003959367247424493,41.035588,-8.405565,[22472]
1532,31230,-9.157817,38.679455,69,747.0,49.15351104736328,3.440930107380616e-05,38.67948300000001,-9.157837,[31229]
1533,30966,-8.749404,41.369053,69,747.0,21.88182258605957,2.2360679766207264e-06,41.369054,-8.749402,[30965]
1534,24566,-9.147738,38.728775,69,749.0,62.65628051757812,7.61577310576219e-06,38.728772,-9.147731,[24565]
1535,22690,-8.518419,41.08886,69,750.0,14.89498996734619,5.099019516047377e-06,41.088861,-8.518424000000001,[22689]
1536,3888,-9.39993,38.73947,69,750.0,131.0484771728516,0.00016115210206347317,38.739477,-9.399769,[3890]
1537,20625,-8.120399,37.110056,89,750.0,33.51760101318359,2.0000000020559128e-06,37.110054,-8.120399,[20624]
1538,24884,-9.161971,38.738353,69,750.0,64.44033050537111,3.1622776662277293e-06,38.73835,-9.161972,[24883]
1539,17429,-8.837689,38.539305,69,751.0,21.80889701843262,2.999999999531156e-06,38.539305,-8.837686,[17428]
1540,22365,-8.489417999999999,41.074269,69,751.0,40.3271598815918,0.0030575349548311323,41.073831,-8.492444,[32229]
1541,31036,-9.151066,38.637036,69,751.0,17.26039505004883,1.2206555617512673e-05,38.637029,-9.151056,[31037]
1542,32450,-8.534446,41.271013,69,751.0,138.97265625,1.6124515491580062e-05,41.271029,-8.534448,[25829]
1543,30964,-8.749514999999999,41.36917,69,753.0,21.554889678955078,2.999999999531156e-06,41.36917,-8.749512,[30963]
1544,30962,-8.749538000000001,41.369196,69,754.0,21.48559761047363,4.1231056272710545e-06,41.369197,-8.749533999999999,[30961]
1545,6345,-8.289987,41.444501,69,755.0,200.7976379394531,1.3038404806096964e-05,41.444514,-8.289988000000001,[6344]
1546,3890,-9.399769,38.739477,69,755.0,131.2616271972656,5.83095189687891e-06,38.739472,-9.399766,[3891]
1547,17223,-9.101474,38.454136,69,755.0,130.68603515625,2.999999999531156e-06,38.454139,-9.101474,[17222]
1548,30238,-8.513498,38.360249,145,756.0,29.63746070861816,0.01558456723814053,38.375349,-8.509642,[30236]
1549,3111,-8.422767,41.560224,69,756.0,179.0655670166016,1.0049875621199986e-05,41.560225,-8.422757,[3110]
1550,26750,-8.338536,41.293677,69,756.0,364.4002380371094,5.0000000086924965e-06,41.293672,-8.338536,[26751]
1551,20751,-7.913221000000001,40.666025,69,756.0,447.0280456542969,3.162277660610396e-06,40.666024,-7.913218,[20750]
1552,25829,-8.534448,41.271029,69,756.0,138.9726257324219,1.6124515491580062e-05,41.271013,-8.534446,[32450]
1553,4659,-9.420993,38.702026,69,757.0,8.562777519226074,2.0000000020559128e-06,38.702024,-9.420993,[4660]
1554,31555,-9.149458,38.636947,69,757.0,18.88751220703125,6.708203937806289e-06,38.63695300000001,-9.149461,[31556]
1555,17514,-8.895419,38.523493,69,758.0,4.689651489257812,3.999999998782755e-06,38.523493,-8.895423,[17515]
1556,18438,-9.229817,38.801806,69,759.0,234.2034454345703,4.472135953241453e-06,38.80181,-9.229815,[18437]
1557,45405,-9.196773,38.761581,69,759.0,85.59556579589844,8.276472678556917e-05,38.761546,-9.196698,[45406 45407]
1558,3517,-9.337156,38.687551,69,762.0,24.73153495788574,1.702938636569895e-05,38.687562,-9.337169,[3518]
1559,22332,-8.497314999999999,41.072698,69,763.0,34.28794097900391,1.523154621152438e-05,41.072692,-8.497328999999999,[22331]
1560,30960,-8.749695,41.369356,69,763.0,21.02805328369141,2.2803508505481783e-05,41.369374,-8.749709,[30958]
1561,22471,-8.401449000000001,41.049821,69,763.0,41.03997421264648,0.0076753723688163565,41.05585,-8.396699,[22411]
1562,24736,-9.197307,38.713687,69,763.0,119.6193695068359,1.529705854535515e-05,38.713672,-9.19731,[24735]
1563,1781,-9.21268,38.663317,69,764.0,101.7323989868164,5.385164805083411e-06,38.663315,-9.212675,[1780]
1564,48,-8.231499000000001,37.830854,180,764.0,215.0696563720703,7.615773109727389e-06,37.830861,-8.231496,[44]
1565,27701,-8.539924000000001,40.960333,69,764.0,264.59927368164057,0.002176870460085768,40.958419,-8.540961,[48146]
1566,19442,-8.478071,41.33187,69,764.0,98.42302703857422,0.0014046508462978431,41.33322,-8.478458999999999,[19404]
1567,45426,-8.148247999999999,40.387685,109,764.0,212.42034912109384,0.08472479805228418,40.403671,-8.231451,[49238]
1568,1151,-8.439517,40.573976,69,764.0,26.19511222839355,0.002189617546516264,40.572867,-8.441405,[1169]
