,id_x,cluster_conti_x,lat_x,lng_x,closest_lat,closest_lng,id_y,cluster_conti_y,max_vis,avg_daily_view,lat_final,lng_final,cluster_final
4230,1545,0,38.681494,-9.15364,38.681629,-9.153767,1558,0,69,6337.0,38.681494,-9.15364,0
4231,235,0,38.719339,-9.418236,38.719338,-9.418234,234,0,71,731.0,38.719339,-9.418236,0
4232,20187,0,41.338149,-8.686506,41.338567,-8.691264,20225,0,69,776.0,41.338149,-8.686506,0
4233,20187,0,41.338149,-8.686506,41.338567,-8.691264,20224,0,69,819.0,41.338149,-8.686506,0
4234,17562,0,38.529747,-8.922317,38.529748,-8.922316,17563,0,69,1818.0,38.529747,-8.922317,0
4235,828,2,37.134687,-7.695005,37.110878,-7.6703160000000015,48882,2,145,3659.0,37.134687,-7.695005,2
4236,7027,0,39.749801,-8.805907000000003,39.749656,-8.805800999999997,6955,1,75,9496.0,39.749656,-8.805800999999997,1
4237,7027,0,39.749801,-8.805907000000003,39.749656,-8.805800999999997,6954,1,75,9496.0,39.749656,-8.805800999999997,1
4238,27381,0,38.800715999999994,-9.313754,38.797123,-9.31305,27135,0,69,1644.0,38.800715999999994,-9.313754,0
4239,48843,2,41.403543,-8.754733,41.405121,-8.746673,16786,0,69,1024.0,41.403543,-8.754733,2
4240,7100,0,39.736863,-8.810784,39.736859,-8.810788,7099,0,69,6936.0,39.736863,-8.810784,0
4241,17254,0,38.463433,-9.100495,38.46344000000001,-9.100491,17252,0,75,4107.0,38.463433,-9.100495,0
4242,540,0,38.700171999999995,-9.435094,38.70017100000001,-9.435095,539,0,71,1979.0,38.700171999999995,-9.435094,0
4243,2864,0,38.662214,-9.054403,38.662232,-9.054396,2863,0,69,1977.0,38.662214,-9.054403,0
4244,21709,0,41.486342,-8.475374,41.486340999999996,-8.475375999999999,21708,0,69,1876.0,41.486342,-8.475374,0
4245,18409,0,38.835488,-9.369371000000001,38.835494,-9.369373,18410,0,69,1936.0,38.835488,-9.369371000000001,0
4246,23167,0,38.713419,-9.202602,38.713418,-9.202607,23168,0,69,1628.0,38.713419,-9.202602,0
4247,45331,0,38.709241,-8.953704,38.708953,-8.954419999999997,12913,0,69,972.0,38.709241,-8.953704,0
4248,45331,0,38.709241,-8.953704,38.708953,-8.954419999999997,12912,0,69,1000.0,38.709241,-8.953704,0
4249,29507,0,38.737528999999995,-9.14967,38.737522,-9.14966,29509,0,69,6061.0,38.737528999999995,-9.14967,0
4250,45276,0,38.55943,-7.892117999999999,38.559016,-7.892222,5722,2,145,2750.0,38.559016,-7.892222,2
4251,19514,0,37.127772,-7.647271000000001,37.127772,-7.647266,19513,0,69,2337.0,37.127772,-7.647271000000001,0
4252,22962,0,38.761645,-9.121797,38.761716,-9.122083,9123,0,69,1884.0,38.761645,-9.121797,0
4253,5833,0,38.772767,-9.095116,38.772773,-9.095116,5832,0,69,6327.0,38.772767,-9.095116,0
4254,2658,0,41.159154,-8.567605,41.160077,-8.56818,15646,0,69,1011.0,41.159154,-8.567605,0
4255,5074,0,40.242525,-8.445725,40.242526,-8.445724,5073,0,69,6471.0,40.242525,-8.445725,0
4256,48954,0,40.672188,-7.918886,40.672187,-7.918885,48955,0,89,132.0,40.672188,-7.918886,0
4257,12965,0,38.866585,-9.110308999999999,38.866585,-9.110305,12964,0,69,2259.0,38.866585,-9.110308999999999,0
4258,30685,0,41.183146,-8.60215,41.183149,-8.602167,30687,0,69,1214.0,41.183146,-8.60215,0
4259,24228,0,38.73275200000001,-9.105897,38.732731,-9.105913000000001,24229,0,69,1812.0,38.73275200000001,-9.105897,0
4260,31200,0,38.666267,-9.17971,38.666222999999995,-9.179814,31145,0,69,1496.0,38.666267,-9.17971,0
4261,30938,0,41.23772,-8.664894,41.237704,-8.664916,30940,0,69,1834.0,41.23772,-8.664894,0
4262,17028,0,38.62166,-9.105728,38.621525,-9.105611,27006,0,69,1569.0,38.62166,-9.105728,0
4263,30032,2,39.832817999999996,-7.497347,39.832797,-7.497439999999999,29937,2,145,1487.0,39.832817999999996,-7.497347,2
4264,21819,0,38.757493,-9.247174000000001,38.757493,-9.247177,21818,0,69,1911.0,38.757493,-9.247174000000001,0
4265,29347,0,38.730756,-9.137537,38.73076500000001,-9.137536,29348,0,69,1690.0,38.730756,-9.137537,0
4266,1354,0,38.643879999999996,-9.23278,38.643879,-9.232766999999999,1353,0,75,2367.0,38.643879999999996,-9.23278,0
4267,29756,0,38.716221999999995,-9.141603,38.716228,-9.141582000000001,46297,0,69,6353.0,38.716221999999995,-9.141603,0
4268,5302,0,40.25125,-8.455252999999999,40.25125,-8.455250999999999,5301,0,69,2407.0,40.25125,-8.455252999999999,0
4269,31712,0,41.179109000000004,-8.673442999999999,41.179103999999995,-8.673411,31714,0,69,1863.0,41.179109000000004,-8.673442999999999,0
4270,30944,0,41.237584999999996,-8.665078,41.2376,-8.665054,30942,0,69,1786.0,41.237584999999996,-8.665078,0
4271,30999,0,41.21699,-8.640951,41.217014,-8.640947,30997,0,69,1971.0,41.21699,-8.640951,0
4272,22719,0,41.110252,-8.521695,41.110248999999996,-8.521692999999999,22720,0,69,3036.0,41.110252,-8.521695,0
4273,27327,0,38.75085,-9.35138,38.75085,-9.349825,27328,0,69,877.0,38.75085,-9.35138,0
4274,27327,0,38.75085,-9.35138,38.75085,-9.349825,27329,0,69,1295.0,38.75085,-9.35138,0
4275,5001,0,40.194112,-8.505789,40.194109999999995,-8.505787,5000,0,69,580.0,40.194112,-8.505789,0
4276,45416,0,38.761441,-9.197332000000001,38.761501,-9.197307,45418,0,69,1454.0,38.761441,-9.197332000000001,0
4277,45416,0,38.761441,-9.197332000000001,38.761501,-9.197307,45419,0,69,2260.0,38.761441,-9.197332000000001,0
4278,2369,0,38.744129,-9.235955,38.74413300000001,-9.235954,2368,0,69,3611.0,38.744129,-9.235955,0
4279,26596,0,41.088433,-8.290576,41.088429,-8.290581,26597,0,69,1817.0,41.088433,-8.290576,0
4280,26867,0,38.614779,-9.086413,38.614776,-9.086416,26866,0,69,1633.0,38.614779,-9.086413,0
4281,5081,0,40.233035,-8.4274,40.233033,-8.4274,5082,0,69,1540.0,40.233035,-8.4274,0
4282,1419,0,38.654434,-9.188227000000001,38.65443,-9.188225,1420,0,69,2137.0,38.654434,-9.188227000000001,0
4283,20193,0,41.339562,-8.721110000000001,41.339763,-8.721442999999999,20206,0,69,1929.0,41.339562,-8.721110000000001,0
4284,20193,0,41.339562,-8.721110000000001,41.339763,-8.721442999999999,20207,0,69,3436.0,41.339562,-8.721110000000001,0
4285,27424,0,38.760996999999996,-9.348663,38.761009,-9.348673,27425,0,69,1773.0,38.760996999999996,-9.348663,0
4286,31248,0,38.682454,-9.152426,38.682446999999996,-9.15242,31247,0,69,7410.0,38.682454,-9.152426,0
4287,1738,0,38.645183,-9.232173,38.645174,-9.232194,1739,0,69,1862.0,38.645183,-9.232173,0
4288,31286,0,41.119735999999996,-8.606155000000001,41.119769,-8.606152999999999,31283,0,69,1555.0,41.119735999999996,-8.606155000000001,0
4289,31286,0,41.119735999999996,-8.606155000000001,41.119769,-8.606152999999999,31282,0,69,1898.0,41.119735999999996,-8.606155000000001,0
4290,20004,0,41.228246,-8.562462,41.228245,-8.562465,20003,0,69,2936.0,41.228246,-8.562462,0
4291,26905,0,38.551801,-9.101,38.551804,-9.101,26904,0,69,3102.0,38.551801,-9.101,0
4292,46582,0,41.377837,-8.758253999999999,41.377838,-8.75825,46583,0,69,2948.0,41.377837,-8.758253999999999,0
4293,15917,0,41.154453000000004,-8.655338,41.153434999999995,-8.65527,15902,0,69,6195.0,41.154453000000004,-8.655338,0
4294,25910,0,41.256505,-8.591357,41.256506,-8.591357,25911,0,69,2356.0,41.256505,-8.591357,0
4295,24229,0,38.732731,-9.105913000000001,38.73275200000001,-9.105897,24228,0,69,1801.0,38.732731,-9.105913000000001,0
4296,1528,0,38.65892,-9.15443,38.65865,-9.15442,1541,0,69,3706.0,38.65892,-9.15443,0
4297,1528,0,38.65892,-9.15443,38.65865,-9.15442,1542,0,69,6431.0,38.65892,-9.15443,0
4298,19960,0,41.205518,-8.545498,41.20552,-8.545491,19959,0,69,3420.0,41.205518,-8.545498,0
4299,1689,0,38.636377,-9.202952,38.636382,-9.202954,1688,0,69,2051.0,38.636377,-9.202952,0
4300,19954,0,41.205161,-8.540711,41.205151,-8.540707000000001,19953,0,69,5539.0,41.205161,-8.540711,0
4301,32801,0,41.058809000000004,-8.60412,41.0588,-8.604116000000001,32803,0,69,5026.0,41.058809000000004,-8.60412,0
4302,17565,0,38.531394,-8.917405,38.531394,-8.917408,17564,0,69,1585.0,38.531394,-8.917405,0
4303,47353,0,41.011368,-8.638075,41.011363,-8.638075,47354,0,78,335.0,41.011368,-8.638075,0
4304,26684,0,41.263067,-8.431722,41.263064,-8.431722,26685,0,69,1919.0,41.263067,-8.431722,0
4305,31655,0,41.187581,-8.693032,41.187581,-8.693031,31656,0,69,1576.0,41.187581,-8.693032,0
4306,26597,0,41.088429,-8.290581,41.088433,-8.290576,26596,0,69,1809.0,41.088429,-8.290581,0
4307,1686,0,38.636275,-9.202833,38.636278999999995,-9.202833,1687,0,69,2018.0,38.636275,-9.202833,0
4308,24082,0,38.770965000000004,-9.189003,38.770965000000004,-9.189007,24083,0,69,3309.0,38.770965000000004,-9.189003,0
4309,14660,0,40.859951,-8.627908,40.859951,-8.627903,14661,0,69,2343.0,40.859951,-8.627908,0
4310,18008,0,38.799091,-9.386596,38.799172,-9.386588,19016,0,69,1364.0,38.799091,-9.386596,0
4311,17563,0,38.529748,-8.922316,38.529747,-8.922317,17562,0,69,1792.0,38.529748,-8.922316,0
4312,1796,0,38.662602,-9.203294999999999,38.662597,-9.203294,1797,0,69,2477.0,38.662602,-9.203294999999999,0
4313,26255,0,38.804105,-9.210251,38.800098999999996,-9.206766,26254,0,69,1723.0,38.804105,-9.210251,0
4314,20239,0,41.336358000000004,-8.724686,41.335522999999995,-8.723039,20190,0,69,1884.0,41.336358000000004,-8.724686,0
4315,20239,0,41.336358000000004,-8.724686,41.335522999999995,-8.723039,20189,0,69,5052.0,41.336358000000004,-8.724686,0
4316,31898,0,41.180636,-8.681428,41.180609999999994,-8.681425,31897,1,69,12222.0,41.180609999999994,-8.681425,1
4317,31679,0,41.180203999999996,-8.688446,41.180206,-8.688447,31680,0,69,5151.0,41.180203999999996,-8.688446,0
4318,23627,0,38.783662,-9.163566000000001,38.783043,-9.165171,29730,2,145,32671.0,38.783043,-9.165171,2
4319,661,2,37.124691,-8.453933000000001,37.124691999999996,-8.453934,666,2,145,1197.0,37.124691,-8.453933000000001,2
4320,27833,0,41.001327,-8.565182,41.001325,-8.565184,27832,0,69,1825.0,41.001327,-8.565182,0
4321,48941,0,38.739354999999996,-9.398603,38.739362,-9.398608,48940,0,89,2118.0,38.739354999999996,-9.398603,0
4322,26293,0,38.786079,-9.172189999999999,38.785732,-9.172171,26398,0,69,614.0,38.786079,-9.172189999999999,0
4323,16294,0,41.15403,-8.673899,41.154029,-8.6739,16293,0,69,2894.0,41.15403,-8.673899,0
4324,25421,0,38.773920000000004,-9.156358,38.774122999999996,-9.156741,23934,0,69,2190.0,38.773920000000004,-9.156358,0
4325,31382,0,41.171183,-8.542736999999999,41.171184000000004,-8.542758000000001,31381,0,69,1228.0,41.171183,-8.542736999999999,0
4326,17333,0,38.546333000000004,-8.884598,38.54633,-8.884597,17332,0,69,1846.0,38.546333000000004,-8.884598,0
4327,28325,0,41.082781,-8.530666,41.082782,-8.530667,28326,0,69,1612.0,41.082781,-8.530666,0
4328,19631,0,39.482096999999996,-8.536506,39.481004,-8.536715,19568,0,89,5429.0,39.482096999999996,-8.536506,0
4329,27832,0,41.001325,-8.565184,41.001327,-8.565182,27833,0,69,1821.0,41.001325,-8.565184,0
4330,1827,0,38.687664,-9.146847,38.687661999999996,-9.146842999999999,1826,0,69,204.0,38.687664,-9.146847,0
4331,45074,0,38.762352,-9.197167,38.762349,-9.197169,45073,0,69,1367.0,38.762352,-9.197167,0
4332,12862,0,38.68309,-8.607142999999999,38.683088,-8.607127,12863,0,69,1094.0,38.68309,-8.607142999999999,0
4333,47923,0,41.192228,-8.608409,41.192227,-8.608410000000001,47922,0,78,6585.0,41.192228,-8.608409,0
4334,5193,0,40.207658,-8.476469,40.207659,-8.476463,5192,0,69,1484.0,40.207658,-8.476469,0
4335,49182,2,40.509669,-8.677013,40.551906,-8.675303999999999,49183,2,145,10666.0,40.509669,-8.677013,2
4336,12976,0,38.867413,-9.105993,38.867411,-9.106,12977,0,69,1510.0,38.867413,-9.105993,0
4337,20018,0,41.223816,-8.532403,41.223818,-8.532402000000001,20017,0,69,2571.0,41.223816,-8.532403,0
4338,25207,0,38.741324,-9.160256,38.741299,-9.160255000000001,25206,0,69,5902.0,38.741324,-9.160256,0
4339,31316,0,41.175865,-8.56219,41.175844,-8.562202000000001,31314,0,69,1943.0,41.175865,-8.56219,0
4340,5141,0,40.273771,-8.452075,40.273773,-8.452074,5140,0,69,817.0,40.273771,-8.452075,0
4341,20301,0,41.370111,-8.755664999999999,41.370114,-8.755666999999999,20302,0,69,2147.0,41.370111,-8.755664999999999,0
4342,21768,0,38.75815,-9.234996,38.75815,-9.23499,21767,0,69,3431.0,38.75815,-9.234996,0
4343,27706,0,40.931549,-8.527051,40.931548,-8.527042,27705,0,69,2005.0,40.931549,-8.527051,0
4344,25370,0,38.699443,-9.183568,38.699405,-9.183525999999999,25371,0,69,1002.0,38.699443,-9.183568,0
4345,30940,0,41.237704,-8.664916,41.237687,-8.664897,30939,0,69,199.0,41.237704,-8.664916,0
4346,32090,0,38.755757,-9.242907,38.75578,-9.242996,2386,0,69,920.0,38.755757,-9.242907,0
4347,7863,0,38.71564,-9.141278,38.715641999999995,-9.141277,7864,1,69,10252.0,38.715641999999995,-9.141277,1
4348,22190,0,41.007944,-8.637856,41.007936,-8.637867,22191,0,69,2778.0,41.007944,-8.637856,0
4349,25017,0,38.726145,-9.140757,38.726172999999996,-9.140761,25019,0,69,1782.0,38.726145,-9.140757,0
4350,49324,0,38.76540900000001,-9.165794,38.765418,-9.165695,49323,0,88,5542.0,38.76540900000001,-9.165794,0
4351,27268,0,38.81873,-9.397091,38.818717,-9.397114,27269,0,69,998.0,38.81873,-9.397091,0
4352,32067,0,38.757981,-9.229558,38.757769,-9.229436,2387,0,69,4715.0,38.757981,-9.229558,0
4353,21772,0,38.758196999999996,-9.235192,38.758198,-9.235186,21771,0,69,2275.0,38.758196999999996,-9.235192,0
4354,12960,0,38.866383,-9.108618,38.866383,-9.108614,12959,0,69,1538.0,38.866383,-9.108618,0
4355,7768,0,38.762682,-9.131195,38.762677000000004,-9.131205,7769,0,89,6577.0,38.762682,-9.131195,0
4356,17262,0,38.474906,-9.104384,38.474905,-9.104385,17263,0,69,1340.0,38.474906,-9.104384,0
4357,31677,0,41.180184000000004,-8.68872,41.180186,-8.688719,31678,0,69,6102.0,41.180184000000004,-8.68872,0
4358,7300,0,38.739851,-9.166936999999999,38.739839,-9.166944,7299,0,69,6980.0,38.739851,-9.166936999999999,0
4359,20248,0,41.340932,-8.695882000000001,41.340803,-8.695803999999999,20255,0,69,1018.0,41.340932,-8.695882000000001,0
4360,20248,0,41.340932,-8.695882000000001,41.340803,-8.695803999999999,20254,0,69,1971.0,41.340932,-8.695882000000001,0
4361,15844,0,41.180851000000004,-8.636289,41.180854,-8.636286,15845,0,69,2224.0,41.180851000000004,-8.636289,0
4362,6927,0,37.093738,-8.680249,37.093737,-8.680247,6926,0,69,1659.0,37.093738,-8.680249,0
4363,522,0,38.699332,-9.335234,38.699333,-9.335236,521,0,71,3725.0,38.699332,-9.335234,0
4364,31522,0,38.636511999999996,-9.150262,38.636502,-9.150267,31521,0,69,964.0,38.636511999999996,-9.150262,0
4365,11672,0,38.919218,-9.291231,38.919216,-9.291224,11673,0,69,1070.0,38.919218,-9.291231,0
4366,12967,0,38.866692,-9.10938,38.866693,-9.109378,12966,0,69,1689.0,38.866692,-9.10938,0
4367,23585,0,38.772703,-9.118366,38.772704,-9.118364999999999,23584,0,69,1603.0,38.772703,-9.118366,0
4368,191,0,38.710506,-9.417800999999999,38.710498,-9.417808,192,0,71,1583.0,38.710506,-9.417800999999999,0
4369,31516,0,38.636475,-9.150344,38.636472,-9.150333,31518,0,69,524.0,38.636475,-9.150344,0
4370,26607,0,41.136773,-8.293655000000001,41.136767,-8.293655000000001,26606,0,69,1311.0,41.136773,-8.293655000000001,0
4371,19967,0,41.215877,-8.55278,41.215879,-8.552778,19968,0,69,1284.0,41.215877,-8.55278,0
4372,31894,0,41.180658,-8.681132,41.18063,-8.681128999999999,31893,0,69,1442.0,41.180658,-8.681132,0
4373,2016,0,38.67068,-9.15732,38.67052,-9.157603,1289,0,69,4054.0,38.67068,-9.15732,0
4374,17332,0,38.54633,-8.884597,38.546333000000004,-8.884598,17333,0,69,1822.0,38.54633,-8.884597,0
4375,47308,0,41.194195,-8.68873,41.194140999999995,-8.688827,47307,0,78,3858.0,41.194195,-8.68873,0
4376,12895,0,38.701708,-8.971716,38.70171,-8.971743,12894,0,69,2494.0,38.701708,-8.971716,0
4377,11488,0,38.833564,-9.155547,38.83356,-9.155524,11487,0,69,1652.0,38.833564,-9.155547,0
4378,1901,0,38.665156,-9.242513,38.665151,-9.242513,1900,0,69,1771.0,38.665156,-9.242513,0
4379,26800,0,38.622869,-9.105367,38.622871999999994,-9.105367,26801,0,69,2023.0,38.622869,-9.105367,0
4380,19984,0,41.233036,-8.526067,41.23304,-8.526064,19983,0,69,1884.0,41.233036,-8.526067,0
4381,17613,0,38.525565,-8.870749,38.525564,-8.870752,17612,0,69,2142.0,38.525565,-8.870749,0
4382,31289,0,41.119689,-8.606236,41.119653,-8.606244,31292,0,69,1127.0,41.119689,-8.606236,0
4383,31289,0,41.119689,-8.606236,41.119653,-8.606244,31293,0,69,2023.0,41.119689,-8.606236,0
4384,27924,0,41.358453000000004,-8.440862,41.358453000000004,-8.440873,27925,0,69,1107.0,41.358453000000004,-8.440862,0
4385,17236,0,38.462163000000004,-9.102369,38.462164,-9.102367,17237,0,69,2052.0,38.462163000000004,-9.102369,0
4386,6037,0,37.018796,-7.9225410000000025,37.018794,-7.922538999999999,6036,0,69,3001.0,37.018796,-7.9225410000000025,0
4387,46427,0,41.151146999999995,-8.670491,41.151142,-8.670506,46426,0,69,1564.0,41.151146999999995,-8.670491,0
4388,1750,0,38.633756,-9.202008,38.633748,-9.202,1751,0,69,1326.0,38.633756,-9.202008,0
4389,31558,0,38.636972,-9.149444,38.636964,-9.149447,31557,0,69,1307.0,38.636972,-9.149444,0
4390,29508,0,38.737542,-9.149674000000001,38.737528999999995,-9.14967,29507,0,69,1796.0,38.737542,-9.149674000000001,0
4391,47490,2,41.348754,-8.458082000000001,41.348526,-8.457898,27942,0,69,1392.0,41.348754,-8.458082000000001,2
4392,10377,0,38.73366,-9.1451,38.733635,-9.145133999999999,9688,0,69,4469.0,38.73366,-9.1451,0
4393,20240,0,41.336358000000004,-8.724686,41.335522999999995,-8.723039,20190,0,69,1884.0,41.336358000000004,-8.724686,0
4394,20240,0,41.336358000000004,-8.724686,41.335522999999995,-8.723039,20189,0,69,5052.0,41.336358000000004,-8.724686,0
4395,30818,0,41.353718,-8.735396000000001,41.35373,-8.735373,30817,0,69,1777.0,41.353718,-8.735396000000001,0
4396,14591,2,40.509238,-8.488667,40.509187,-8.488608000000001,14590,2,145,2332.0,40.509238,-8.488667,2
4397,10362,0,38.720234999999995,-9.154928,38.720234999999995,-9.154924000000001,10361,0,69,5030.0,38.720234999999995,-9.154928,0
4398,6891,0,37.111194,-8.680774000000001,37.111235,-8.680023,6812,1,69,10915.0,37.111235,-8.680023,1
4399,206,0,38.714878999999996,-9.446472,38.714881,-9.446463,205,0,71,1169.0,38.714878999999996,-9.446472,0
4400,18786,0,38.78505,-9.322338,38.785049,-9.322331,18787,0,69,5496.0,38.78505,-9.322338,0
4401,20019,0,41.227569,-8.529438,41.227565999999996,-8.529439,20020,0,69,5457.0,41.227569,-8.529438,0
4402,16497,0,41.161464,-8.604744,41.16146,-8.604747,16498,0,69,3307.0,41.161464,-8.604744,0
4403,492,0,38.69695,-9.432253,38.69695,-9.432252,491,0,71,2789.0,38.69695,-9.432253,0
4404,14097,0,38.737964,-9.304131,38.739127,-9.304779,14086,0,69,7089.0,38.737964,-9.304131,0
4405,25398,0,38.719406,-9.12802,38.718191,-9.127671000000001,23913,0,69,3259.0,38.719406,-9.12802,0
4406,27200,0,38.802273,-9.395317,38.802271999999995,-9.395316000000001,27201,0,69,2285.0,38.802273,-9.395317,0
4407,27729,0,40.925222999999995,-8.561387,40.925657,-8.561164999999999,27728,0,69,5861.0,40.925222999999995,-8.561387,0
4408,1739,0,38.645174,-9.232194,38.645183,-9.232173,1738,0,69,1810.0,38.645174,-9.232194,0
4409,23597,0,38.75213400000001,-9.114066000000001,38.752134999999996,-9.114065,23596,0,69,4109.0,38.75213400000001,-9.114066000000001,0
4410,3565,0,38.689014,-9.346003999999999,38.68901500000001,-9.346002,3566,0,89,5791.0,38.689014,-9.346003999999999,0
4411,31714,0,41.179103999999995,-8.673411,41.179109000000004,-8.673442999999999,31712,0,69,1806.0,41.179103999999995,-8.673411,0
4412,681,2,37.081443,-8.03635,37.081288,-8.036641,706,2,145,3187.0,37.081443,-8.03635,2
4413,18193,0,38.858314,-9.326174,38.857857,-9.326488000000001,27426,0,69,1017.0,38.858314,-9.326174,0
4414,18193,0,38.858314,-9.326174,38.857857,-9.326488000000001,27427,0,69,2001.0,38.858314,-9.326174,0
4415,5690,0,41.511347,-8.768967,41.512644,-8.769706,5687,0,69,972.0,41.511347,-8.768967,0
4416,14142,0,38.699906,-9.295525999999999,38.699905,-9.295525999999999,14143,0,69,2850.0,38.699906,-9.295525999999999,0
4417,884,0,37.080089,-8.310611999999999,37.08009000000001,-8.310669,21478,0,69,2494.0,37.080089,-8.310611999999999,0
4418,17677,0,38.5191,-9.0133,38.51912,-9.01317,17679,0,69,1371.0,38.5191,-9.0133,0
4419,17677,0,38.5191,-9.0133,38.51912,-9.01317,17678,0,69,1962.0,38.5191,-9.0133,0
4420,32263,0,41.144354,-8.540594,41.144365,-8.540576,32264,0,69,1294.0,41.144354,-8.540594,0
4421,20361,0,41.360487,-8.727131,41.360490999999996,-8.727131,20362,0,69,2005.0,41.360487,-8.727131,0
4422,16864,0,41.453405,-8.751681,41.4534,-8.751682,16865,0,69,1331.0,41.453405,-8.751681,0
4423,45092,0,41.162701,-8.582193,41.1627,-8.582191,45091,0,69,4057.0,41.162701,-8.582193,0
4424,45262,0,38.797940000000004,-9.229911,38.797948999999996,-9.22991,45261,0,69,5453.0,38.797940000000004,-9.229911,0
4425,28475,0,41.035396,-8.629710000000001,41.035395,-8.629710000000001,46888,0,69,2278.0,41.035396,-8.629710000000001,0
4426,29916,2,38.960359999999994,-8.9883,38.960805,-8.988453999999997,20448,0,69,1311.0,38.960359999999994,-8.9883,2
4427,6550,0,41.461985999999996,-8.353444999999999,41.461987,-8.353447000000001,6551,0,69,3182.0,41.461985999999996,-8.353444999999999,0
4428,5535,0,40.221511,-8.407378,40.221512,-8.407378999999999,5536,0,69,1891.0,40.221511,-8.407378,0
4429,17928,0,38.813288,-9.45985,38.813288,-9.459845,17929,0,69,1746.0,38.813288,-9.45985,0
4430,31453,0,38.60961500000001,-9.100408999999999,38.609613,-9.100423,31463,0,69,2264.0,38.60961500000001,-9.100408999999999,0
4431,24586,0,38.757465,-9.175155,38.757509999999996,-9.175161,24585,0,69,2343.0,38.757465,-9.175155,0
4432,16812,0,41.449552000000004,-8.752801,41.449557,-8.752801,16811,0,69,1463.0,41.449552000000004,-8.752801,0
4433,32121,0,41.56982100000001,-8.37858,41.569833,-8.378564,32122,0,69,1663.0,41.56982100000001,-8.37858,0
4434,32629,0,41.335428,-8.560541,41.33542,-8.560566,32627,0,69,355.0,41.335428,-8.560541,0
4435,2695,0,41.236954,-8.669182000000001,41.236945,-8.669182000000001,2694,0,69,3179.0,41.236954,-8.669182000000001,0
4436,22684,0,41.096965999999995,-8.523047,41.096968,-8.523049,22683,0,69,1203.0,41.096965999999995,-8.523047,0
4437,2454,0,41.255656,-8.16896,41.249842,-8.180005,2459,0,69,374.0,41.255656,-8.16896,0
4438,5332,0,40.207801,-8.431474,40.207597,-8.431217,5335,0,69,1570.0,40.207801,-8.431474,0
4439,5332,0,40.207801,-8.431474,40.207597,-8.431217,5336,0,69,2227.0,40.207801,-8.431474,0
4440,21976,0,41.527287,-8.440457,41.52727700000001,-8.440452,21977,0,69,7444.0,41.527287,-8.440457,0
4441,31892,0,41.18065900000001,-8.681099,41.180631,-8.681096,31891,0,69,1357.0,41.18065900000001,-8.681099,0
4442,11722,0,38.927964,-9.270886,38.927964,-9.270888000000001,11721,0,69,2139.0,38.927964,-9.270886,0
4443,31944,0,41.190232,-8.661164999999999,41.190239,-8.661166999999999,31943,0,69,1141.0,41.190232,-8.661164999999999,0
4444,21708,0,41.486340999999996,-8.475375999999999,41.486342,-8.475374,21709,0,69,1796.0,41.486340999999996,-8.475375999999999,0
4445,6879,0,37.093947,-8.673200999999999,37.093946,-8.673202,6878,0,69,1720.0,37.093947,-8.673200999999999,0
4446,30120,2,38.587662,-9.012244,38.587663,-9.012242,30121,2,145,11046.0,38.587662,-9.012244,2
4447,20015,0,41.222321,-8.535105,41.222322,-8.535109,20016,0,69,2119.0,41.222321,-8.535105,0
4448,29525,0,38.703629,-9.195694999999999,38.703641,-9.195689999999999,29527,0,69,6269.0,38.703629,-9.195694999999999,0
4449,24255,0,38.709761,-9.133767,38.709762,-9.13377,24254,0,69,2253.0,38.709761,-9.133767,0
4450,17644,0,38.52797,-8.886569999999997,38.528101,-8.886481,2701,0,69,1533.0,38.52797,-8.886569999999997,0
4451,31946,0,41.19022800000001,-8.661189,41.190236,-8.66119,31945,0,69,984.0,41.19022800000001,-8.661189,0
4452,16871,0,41.375371,-8.741399000000001,41.375370000000004,-8.741405,16870,0,69,983.0,41.375371,-8.741399000000001,0
4453,24047,0,38.713935,-9.181521,38.713935,-9.181515,24046,0,69,2477.0,38.713935,-9.181521,0
4454,365,0,38.715317999999996,-9.451597,38.715332000000004,-9.451617,364,0,71,1235.0,38.715317999999996,-9.451597,0
4455,21922,0,38.741803000000004,-9.231247,38.741949,-9.231874000000001,48945,0,89,8602.0,38.741803000000004,-9.231247,0
4456,18261,0,38.847012,-9.378191000000001,38.847246999999996,-9.37809,18742,0,69,2588.0,38.847012,-9.378191000000001,0
4457,31950,0,41.19019,-8.661408,41.190193,-8.661408999999999,31949,0,69,1261.0,41.19019,-8.661408,0
4458,17705,0,38.522165,-9.016117,38.522556,-9.017242999999999,17336,0,75,4300.0,38.522165,-9.016117,0
4459,15581,0,41.169422,-8.644662,41.169421,-8.644658999999999,15580,0,69,2295.0,41.169422,-8.644662,0
4460,19983,0,41.23304,-8.526064,41.233036,-8.526067,19984,0,69,1848.0,41.23304,-8.526064,0
4461,9123,0,38.761716,-9.122083,38.761645,-9.121797,22962,0,69,1798.0,38.761716,-9.122083,0
4462,25262,0,38.787646,-9.148183,38.787655,-9.148150999999999,25263,0,69,685.0,38.787646,-9.148183,0
4463,20190,0,41.335522999999995,-8.723039,41.336358000000004,-8.724686,20239,0,69,1819.0,41.335522999999995,-8.723039,0
4464,20190,0,41.335522999999995,-8.723039,41.336358000000004,-8.724686,20240,0,69,1853.0,41.335522999999995,-8.723039,0
4465,22281,0,38.567294,-7.9181339999999985,38.567094,-7.916892999999999,5714,0,78,1424.0,38.567294,-7.9181339999999985,0
