,lat,lng,id_list
3289,38.652495,-8.994019999999999,[12632]
3290,38.652503,-9.07808,[46550]
3291,38.6526,-9.015106,[30275]
3292,38.6526,-9.015104,[30276]
3293,38.652613,-9.035875,[30280]
3294,38.65263,-9.07272,[2936]
3295,38.652678,-9.027441,[47061]
3296,38.652679,-9.027444000000001,[47062]
3297,38.652753000000004,-8.992726,[12631]
3298,38.652772999999996,-9.147332,[1571]
3299,38.652776,-9.185921,[1471]
3300,38.652778999999995,-9.185918,[1472]
3301,38.652898,-9.058351,[47051]
3302,38.652901,-9.05835,[47052]
3303,38.652908000000004,-9.021030999999999,[12683]
3304,38.652909,-9.021028999999999,[12684]
3305,38.65292,-8.994087,[12669]
3306,38.652924,-8.994091000000001,[12670]
3307,38.652959,-9.068121000000001,[2881]
3308,38.652989,-9.020361,[12682]
3309,38.652992,-9.020359,[12681]
3310,38.653006,-8.99445,[12672]
3311,38.653019,-8.99446,[12671]
3312,38.65303,-9.16567,[1580 1581]
3313,38.653084,-9.068658000000001,[1021]
3314,38.653147,-9.06819,[2996]
3315,38.653149,-9.068184,[2995]
3316,38.653186,-8.966747999999999,[30285]
3317,38.653219,-9.237772999999999,[1870]
3318,38.653224,-9.237772999999999,[1871]
3319,38.653293,-9.066130000000001,[1022]
3320,38.653366999999996,-9.074098,[2885]
3321,38.653528,-9.067567,[2930]
3322,38.653537,-9.146008,[26942]
3323,38.653538,-9.146,[26941]
3324,38.65357,-9.1521,[1338 1336 1337 1339]
3325,38.653652,-9.041462,[12658]
3326,38.653671,-9.218097,[1785 1784]
3327,38.653857,-9.066618,[30249]
3328,38.653872,-9.075702,[2915]
3329,38.654044,-9.14745,[1726 1727]
3330,38.654055,-9.067039,[47035]
3331,38.654058,-9.067038,[47036]
3332,38.654078000000005,-9.219588,[30206]
3333,38.65408,-9.154580000000001,[1802 1803]
3334,38.6541,-9.15448,[1713 1712]
3335,38.654139,-9.043885000000001,[12655]
3336,38.654140999999996,-9.049387,[47045]
3337,38.654140999999996,-9.049386,[47046]
3338,38.65415,-9.18303,[1407 1408]
3339,38.654157,-9.067153,[2954]
3340,38.654161,-9.058981,[2994]
3341,38.654167,-9.058982,[2993]
3342,38.6542,-9.070147,[3034]
3343,38.654201,-9.070147,[3033]
3344,38.65425,-9.218167,[1783]
3345,38.654252,-9.218161,[1782]
3346,38.654348,-9.153618,[1302]
3347,38.654348999999996,-9.153615,[1303]
3348,38.65435,-9.153647,[1305]
3349,38.654352,-9.153651,[1304]
3350,38.654373,-9.058823,[2991]
3351,38.654375,-9.058825,[2992]
3352,38.654391,-9.076731,[2889]
3353,38.654412,-9.153834,[1583]
3354,38.65443,-9.188225,[1420]
3355,38.654434,-9.188227000000001,[1419]
3356,38.654439,-9.07563,[1018]
3357,38.65448,-9.238711,[1885]
3358,38.654483,-9.238715,[1884]
3359,38.654492,-9.076422,[2945]
3360,38.654495000000004,-9.201039999999999,[47231]
3361,38.65452,-9.06772,[2960]
3362,38.65462,-9.15267,[1724 1725]
3363,38.654629,-9.074806,[2939]
3364,38.6547,-9.16315,[1720 1721]
3365,38.654742,-9.047369999999999,[30278]
3366,38.654881,-9.178295,[1476]
3367,38.654882,-9.178291,[1477]
3368,38.654976,-9.065391,[2912]
3369,38.655006,-9.238737,[1652]
3370,38.655012,-9.076708,[2942]
3371,38.655018,-9.068023,[3003]
3372,38.655019,-9.068023,[3004]
3373,38.65502,-9.15503,[1710]
3374,38.655046999999996,-9.15504,[30010]
3375,38.65507,-9.16657,[1722 1723]
3376,38.65507,-9.15497,[1814]
3377,38.655073,-9.068093,[3005]
3378,38.655074,-9.063591,[2941]
3379,38.655075,-9.068094,[3006]
3380,38.655076,-9.063605,[2940]
3381,38.6551,-9.16667,[1807 1806]
3382,38.655105,-9.065272,[2998]
3383,38.655105,-9.06527,[2997]
3384,38.65513,-9.1556,[1554 1555]
3385,38.655293,-9.028472,[12617]
3386,38.655378000000006,-9.047664,[12679]
3387,38.65538,-9.047666,[12680]
3388,38.655408,-9.059283,[47050 47049]
3389,38.655421000000004,-9.154447,[1487]
3390,38.655429999999996,-9.149519999999999,[1778 1779]
3391,38.655449,-9.061364,[2938]
3392,38.655451,-9.061358,[2937]
3393,38.655488,-9.068799,[2903]
3394,38.655566,-9.033857000000001,[12639]
3395,38.655573,-9.033885,[12638]
3396,38.655656,-9.063591,[1023]
3397,38.655663,-9.064508,[45960]
3398,38.655664,-9.168066,[47249]
3399,38.655665,-9.15438,[31073]
3400,38.655666,-9.154382,[31072]
3401,38.655682,-9.028414,[12614]
3402,38.655687,-9.154262,[31075]
3403,38.655688,-9.154251,[31074]
3404,38.655716999999996,-9.154263,[46639]
3405,38.655737,-9.154394,[31070]
3406,38.655737,-9.154392,[31071]
3407,38.65575,-9.154277,[31077]
3408,38.655751,-9.154268,[31076]
3409,38.655764000000005,-9.069088,[3009]
3410,38.655777,-9.069099000000001,[3010]
3411,38.655778000000005,-9.048308,[3022]
3412,38.655782,-9.048309,[3021]
3413,38.655833,-9.1543,[46638]
3414,38.65587,-9.033961999999999,[12641]
3415,38.655876,-9.033984,[12642]
3416,38.655883,-9.069041,[47038]
3417,38.655883,-9.06904,[47037]
3418,38.655906,-9.168557,[47248]
3419,38.655931,-9.154442999999999,[31069]
3420,38.655932,-9.154436,[31068]
3421,38.65595,-9.154323,[31079]
3422,38.65595,-9.154322,[31078]
3423,38.655963,-9.068964999999999,[2924]
3424,38.655986,-9.154334,[46637]
3425,38.655997,-9.154465,[31067]
3426,38.655998,-9.154463,[31066]
3427,38.656008,-9.169225,[2079]
3428,38.656015999999994,-9.154342999999999,[31081]
3429,38.656015999999994,-9.154341,[31080]
3430,38.656019,-9.034448,[12640]
3431,38.656038,-9.070367999999998,[2951]
3432,38.656107,-9.043576,[12627]
3433,38.656108,-9.061212,[2957]
3434,38.656201,-9.154424,[1485]
3435,38.656202,-9.154418,[1483]
3436,38.656224,-9.154432,[1486]
3437,38.656224,-9.154425999999999,[1484]
3438,38.656275,-9.060139,[3001]
3439,38.656275,-9.060132000000001,[3002]
3440,38.656383,-9.201195,[1734]
3441,38.656386,-9.045053999999999,[12652]
3442,38.656387,-9.201179,[1735]
3443,38.656405,-9.054005,[30254]
3444,38.656407,-9.054011000000001,[30255]
3445,38.656417,-9.060462,[3000]
3446,38.656418,-9.060456,[2999]
3447,38.65645,-9.17032,[1646 1647]
3448,38.656459000000005,-9.154327,[2024]
3449,38.656462,-9.173010000000001,[1733]
3450,38.656464,-9.154328,[2025]
3451,38.656465000000004,-9.173015,[1732]
3452,38.656493,-9.201572,[1731 1730]
3453,38.656589000000004,-9.054889999999999,[30241]
3454,38.656614000000005,-9.070014,[2921]
3455,38.656693,-9.059103,[30035]
3456,38.656698999999996,-9.059417999999999,[30214]
3457,38.65671,-9.059006,[30036]
3458,38.656712,-9.172474000000001,[1685]
3459,38.656714,-9.172474000000001,[1684]
3460,38.656729,-9.058909,[30037]
3461,38.656739,-9.172919,[46561]
3462,38.656739,-9.059386,[30245]
3463,38.656748,-9.058796000000001,[30038]
3464,38.656766,-9.059479,[30213]
3465,38.656787,-9.057425,[2866]
3466,38.657007,-9.200646,[1788]
3467,38.65702,-9.200656,[1789]
3468,38.657032,-9.078833,[2963]
3469,38.657107,-9.078955,[3014]
3470,38.657107,-9.078953,[3013]
3471,38.657137,-9.069552999999999,[3019]
3472,38.657139,-9.069552999999999,[3020]
3473,38.657158,-9.055069,[30256]
3474,38.657171999999996,-9.240161,[1883]
3475,38.657179,-9.240161,[1882]
3476,38.657271,-9.1661,[2100]
3477,38.657296,-9.049192999999999,[12649]
3478,38.657431,-9.070712,[3007]
3479,38.657434,-9.070712,[3008]
3480,38.657444,-9.239989999999999,[1606]
3481,38.657465,-9.07077,[2918]
3482,38.65785,-9.240275,[1872]
3483,38.657857,-9.240276,[1873]
3484,38.657917,-9.155519,[1702]
3485,38.658125,-9.168485,[2095]
3486,38.658278,-9.159450999999999,[1705]
3487,38.658315,-9.1683,[2081]
3488,38.658533,-9.041027,[12645 12644]
3489,38.658583,-9.169037,[1445]
3490,38.658619,-9.19699,[1787]
3491,38.658621000000004,-9.196983,[1786]
3492,38.658626,-9.054860000000001,[30257]
3493,38.65865,-9.15442,[1541 1542]
3494,38.658674,-9.067513,[2927]
3495,38.65892,-9.15443,[1528 1529]
3496,38.659091,-9.187151,[2094]
3497,38.659137,-9.042255,[12647]
3498,38.659141,-9.042266,[12648]
3499,38.65917,-9.17323,[1960 1961]
3500,38.65922,-9.17327,[1959 1958]
3501,38.659282,-9.066564999999999,[3030]
3502,38.659282,-9.066563,[3029]
3503,38.659286,-9.043011,[12620]
3504,38.659323,-9.043199000000001,[12687]
3505,38.659331,-9.043225999999999,[12688]
3506,38.65943,-9.081394,[2897]
3507,38.659442,-9.081244,[2975]
3508,38.659442999999996,-9.081246,[2976]
3509,38.659602,-9.202484,[1790]
3510,38.659607,-9.202484,[1791]
3511,38.65963,-9.203123,[1865]
3512,38.659634000000004,-9.203126,[1864]
3513,38.659711,-9.073215,[47043]
3514,38.659713,-9.073215,[47044]
3515,38.659785,-9.081704,[1016]
3516,38.659893,-9.080708,[2900]
3517,38.659921999999995,-9.041335,[12646]
3518,38.659929,-9.054631,[30240]
3519,38.659994,-9.165583,[1482]
3520,38.660057,-9.19277,[48251]
3521,38.660073,-9.173728,[2019]
3522,38.660078000000006,-9.173729,[2018]
3523,38.660102,-9.156885,[1421]
3524,38.660128,-9.04568,[12654 12653]
3525,38.660144,-9.157059,[2029]
3526,38.660146000000005,-9.157063,[2028]
3527,38.660152000000004,-9.057118,[2911]
3528,38.660154,-9.062642,[2977]
3529,38.660154,-9.057122,[2910]
3530,38.660199,-9.156962,[2022]
3531,38.660203,-9.156963000000001,[2023]
3532,38.660252,-9.062757000000001,[2980]
3533,38.660309999999996,-9.157332,[31099]
3534,38.660326,-9.073516,[47058]
3535,38.660328,-9.073516999999999,[47057]
3536,38.66035,-9.057674,[2908]
3537,38.66035,-9.05767,[2907]
3538,38.660358,-9.157211,[31082]
3539,38.660368,-9.241897999999999,[1881]
3540,38.660377000000004,-9.241885,[1880]
3541,38.660385999999995,-9.04624,[12650]
3542,38.660389,-9.046267,[12651]
3543,38.660391,-9.157387,[31097]
3544,38.660434,-9.157269,[31084]
3545,38.660503000000006,-9.05925,[2865]
3546,38.660539,-9.157337,[46640]
3547,38.660544,-9.241706,[1874]
3548,38.660545,-9.157489,[31093]
3549,38.660552,-9.241693,[1875]
3550,38.66059,-9.157373,[31086]
3551,38.660598,-9.059944999999999,[2948]
3552,38.660612,-9.060371,[47041]
3553,38.660612,-9.060367999999999,[47042]
3554,38.660614,-9.048145,[12626]
3555,38.660616,-9.157328,[31087]
3556,38.660625,-9.157534,[31091]
3557,38.660647999999995,-9.157475,[31090]
3558,38.660672999999996,-9.157422,[31088]
3559,38.66068,-9.187339999999999,[29920]
3560,38.660684,-9.060779,[3027]
3561,38.660691,-9.157377,[31089]
3562,38.6607,-9.060689,[3028]
3563,38.660703000000005,-9.04871,[12656 12657]
3564,38.660754,-9.078603999999999,[2978]
3565,38.660756,-9.078598,[2979]
3566,38.660779,-9.182002,[2073]
3567,38.660880999999996,-9.242144999999999,[1634]
3568,38.660909000000004,-9.078584,[2989]
3569,38.66091,-9.078581,[2988]
3570,38.660923,-9.187225999999999,[29633]
3571,38.660928000000006,-9.187231,[29921]
3572,38.660928000000006,-9.078244999999999,[2981]
3573,38.660928999999996,-9.078242,[2982]
3574,38.660954,-9.078483,[2986]
3575,38.660955,-9.078481,[2985]
3576,38.660983,-9.04458,[12623]
3577,38.661122,-9.054378999999999,[3048]
3578,38.661153999999996,-9.049936,[12659]
3579,38.661157,-9.049956,[12660]
3580,38.661178,-9.080291,[1019]
3581,38.661569,-9.054707,[2873]
3582,38.661759,-9.154937,[1516 1515]
3583,38.661796,-8.9236,[12830]
3584,38.661797,-8.923602,[12831]
3585,38.661809000000005,-9.083537,[2894]
3586,38.661906,-9.051127000000001,[47040]
3587,38.661906,-9.051124,[47039]
3588,38.662005,-9.083746000000001,[2972]
3589,38.662028,-9.083758999999999,[3031 3032]
3590,38.662029,-9.083758999999999,[2973]
3591,38.662043,-9.050955,[3035]
3592,38.662045,-9.050958999999999,[3036]
3593,38.662079999999996,-9.051177000000001,[3038]
3594,38.662082,-9.051167999999999,[3037]
3595,38.662084,-9.075741,[2909]
3596,38.66216,-9.083633,[2970]
3597,38.662167,-9.242827,[1879]
3598,38.662171,-9.242822,[1878]
3599,38.662189,-9.075901,[47059]
3600,38.66219,-9.075899,[47060]
3601,38.662191,-9.083647000000001,[2969]
3602,38.662193,-9.054489,[2868]
3603,38.662203999999996,-9.054554,[2869]
3604,38.662208,-9.054478,[2867]
3605,38.662214,-9.054403,[2864]
3606,38.662222,-9.074835,[47056]
3607,38.662224,-9.074836,[47055]
3608,38.662232,-9.054396,[2863]
3609,38.6623,-9.053747,[2913]
3610,38.6623,-9.053741,[2914]
3611,38.662333000000004,-9.053668,[2917]
3612,38.662335,-9.053671000000001,[2916]
3613,38.662359,-9.190675,[2083]
3614,38.662363,-9.190676,[30171]
3615,38.662439,-9.075302,[2906]
3616,38.662597,-9.203294,[1797]
3617,38.662602,-9.203294999999999,[1796]
3618,38.662664,-9.058595,[2929]
3619,38.662669,-9.058593,[2928]
3620,38.662675,-9.163604,[2091]
3621,38.662714,-9.163725,[48247]
3622,38.662721000000005,-9.165295,[1323]
3623,38.662724,-9.164355,[1340]
3624,38.662724,-9.164351,[1396]
3625,38.662741,-9.161119,[2078]
3626,38.662838,-9.190762,[1699]
3627,38.662859000000005,-9.242938,[1876]
3628,38.662869,-9.242924,[1877]
3629,38.662934,-9.212105000000001,[1792]
3630,38.662934,-9.2121,[1793]
3631,38.663070000000005,-9.083203,[2890]
3632,38.663315000000004,-9.212675,[1780]
3633,38.663317,-9.21268,[1781]
3634,38.663416999999995,-9.243461,[1627]
3635,38.663579,-9.207408000000001,[31190]
3636,38.663579,-9.207294000000001,[31191]
3637,38.663579999999996,-9.206991,[31193]
3638,38.663581,-9.207102,[31192]
3639,38.663639,-9.043925,[12643]
3640,38.663684,-9.207408000000001,[31188]
3641,38.663684,-9.207167,[46649]
3642,38.663685,-9.207296000000001,[31186]
3643,38.663685,-9.207217,[31185]
3644,38.663686,-9.207074,[31182]
3645,38.663686,-9.206997,[31180]
3646,38.663687,-9.207206,[31184]
3647,38.663734000000005,-9.161726,[30230]
3648,38.663853,-9.190171000000001,[1833]
3649,38.663855,-9.190167,[1832]
3650,38.66387,-9.155619999999999,[1776 1777]
3651,38.663877,-9.190137,[31147]
3652,38.663893,-9.190248,[31149]
3653,38.663901,-9.19014,[31146]
3654,38.663908,-9.179206,[49221]
3655,38.663925,-9.190474,[31153]
3656,38.66393,-9.190248,[31148]
3657,38.663938,-9.190585,[31155]
3658,38.663940999999994,-9.159725,[2021]
3659,38.663942,-9.190341,[46646]
3660,38.663944,-9.159727,[2020]
3661,38.663948,-9.190375999999999,[31150]
3662,38.663952,-9.190392,[31151]
3663,38.663954,-9.243938,[47453]
3664,38.663956,-9.190472999999999,[31152]
3665,38.663961,-9.190585,[31154]
3666,38.664003,-9.190114999999999,[31159]
3667,38.664027000000004,-9.190226,[31158]
3668,38.664041999999995,-9.243892,[30202]
3669,38.664043,-9.080136,[2967]
3670,38.664044,-9.080133,[2966]
3671,38.664053,-9.203495,[1839]
3672,38.664057,-9.203492,[1838]
3673,38.664059,-9.190451,[31157]
3674,38.66406,-9.190569,[31156]
3675,38.664061,-9.20509,[30170]
3676,38.664124,-9.079505000000001,[2886]
3677,38.664179,-9.159621000000001,[2044]
3678,38.664182000000004,-9.159991999999999,[31113]
3679,38.664183,-9.159621000000001,[2045]
3680,38.664207,-9.159865,[31100]
3681,38.664237,-9.07956,[2882]
3682,38.664244000000004,-9.159886,[46643]
3683,38.664249,-9.159652000000001,[2046]
3684,38.664254,-9.159654,[2047]
3685,38.664260999999996,-9.160028,[31112]
3686,38.664289000000004,-9.078953,[48892]
3687,38.66429,-9.159907,[31102]
3688,38.664348,-9.159925,[31104]
3689,38.664359000000005,-9.159930000000001,[31105]
3690,38.664382,-9.159943,[46642]
3691,38.664426,-9.160092,[31111]
3692,38.66445,-9.159967,[31106]
3693,38.664453,-9.200505999999999,[31170]
3694,38.664455,-9.200507,[31171]
3695,38.664471,-9.200395,[31173]
3696,38.664471999999996,-9.200396000000001,[31172]
3697,38.664488,-9.200306,[46648]
3698,38.664489,-9.200267,[31174]
3699,38.664491999999996,-9.200251,[31175]
3700,38.664505,-9.200172,[31177]
3701,38.664507,-9.200171000000001,[31176]
3702,38.664508000000005,-9.159997,[46641]
3703,38.664511,-9.160122,[31110]
3704,38.664521,-9.200061999999999,[31179]
3705,38.664524,-9.200063,[31178]
3706,38.664531,-8.92591,[12829]
3707,38.664532,-8.92591,[12828]
3708,38.664538,-9.159997,[31108]
3709,38.664556,-9.200532,[31168]
3710,38.664557,-9.200533,[31169]
3711,38.664573,-9.200422,[31166]
3712,38.664574,-9.200422999999999,[31167]
3713,38.664588,-9.200328,[46647]
3714,38.664594,-9.200294,[31165]
3715,38.664597,-9.200281,[31164]
3716,38.6646,-9.15577,[1503 1502]
3717,38.664607000000004,-9.200198,[31162]
3718,38.664609999999996,-9.200198,[31163]
3719,38.664623999999996,-9.200088000000001,[31160]
3720,38.664626,-9.200089,[31161]
3721,38.664654999999996,-9.056509,[2931]
3722,38.664657,-9.056505,[2932]
3723,38.664777,-9.056509,[2935]
3724,38.664778000000005,-9.056505,[2934]
3725,38.664896999999996,-9.161427,[47446]
3726,38.664922,-9.076607000000001,[2878]
3727,38.665096000000005,-9.159956,[1371]
3728,38.665151,-9.242513,[1900]
3729,38.665156,-9.242513,[1901]
3730,38.66516,-9.076122,[2874]
3731,38.665191,-9.242848,[1903]
3732,38.665194,-9.242844999999999,[1902]
3733,38.665194,-9.075166000000001,[3026 3025]
3734,38.665213,-9.049397,[3016]
3735,38.665221,-9.049396,[3015]
3736,38.665237,-9.075557,[3018]
3737,38.665238,-9.075553,[3017]
3738,38.665366,-9.194728999999999,[1842 1843]
3739,38.665504,-9.05558,[2968]
3740,38.665524,-9.242188,[1620]
3741,38.665546,-9.183055,[1530]
3742,38.66558,-8.983698,[12685]
3743,38.66558,-8.983696,[12686]
3744,38.665615,-9.195119,[1837]
3745,38.665616,-9.195114,[1836]
3746,38.665786,-8.926721,[12690]
3747,38.665791,-8.926722999999999,[12689]
3748,38.665849,-8.926778,[12694]
3749,38.66585,-8.926778,[12693]
3750,38.666066,-9.18102,[31993]
3751,38.666073,-9.18102,[31994]
3752,38.666084999999995,-9.180989,[31995]
3753,38.666084999999995,-9.05437,[2923]
3754,38.666086,-9.180925,[31638]
3755,38.666086,-9.054364,[2922]
3756,38.666093,-9.180974,[31996]
3757,38.666103,-9.18095,[31997]
3758,38.666103,-9.180941,[31998]
3759,38.666129,-9.054269,[2920]
3760,38.666131,-9.054265,[2919]
3761,38.666140999999996,-9.180015,[31144]
3762,38.666208000000005,-9.180181,[31135]
3763,38.666222999999995,-9.179814,[31145]
3764,38.666253000000005,-9.180083,[31137]
3765,38.666267,-9.17971,[31200]
3766,38.666304,-9.179976,[46645]
3767,38.666337,-9.179889,[31139]
3768,38.666379,-9.179791,[31141]
3769,38.666384,-9.156606,[1775]
3770,38.666388,-9.156608,[1774]
3771,38.666596999999996,-9.16849,[2080]
3772,38.666778,-9.161994,[47451]
3773,38.666786,-9.162022,[47454]
3774,38.667066999999996,-9.164005,[2075]
3775,38.667120000000004,-9.163784,[2085]
3776,38.667136,-8.980603,[12625]
3777,38.667137,-8.980602000000001,[12624]
3778,38.667201,-9.051824,[2971]
3779,38.667343,-9.056897,[2926]
3780,38.667344,-9.056898,[2925]
3781,38.667411,-9.191241,[1923]
3782,38.667411,-9.191161,[1924]
3783,38.667412,-9.191156,[1925]
3784,38.667413,-9.191245,[1922]
3785,38.667476,-9.1922,[48246]
3786,38.667476,-9.192188999999999,[48245]
3787,38.667545000000004,-9.157132,[1728]
3788,38.667549,-9.157136,[1729]
3789,38.667549,-8.980098,[12622]
3790,38.66755,-8.980099000000001,[12621]
3791,38.667592,-9.191326,[1668]
3792,38.6676,-9.164606,[30992]
3793,38.6676,-9.05055,[2974]
3794,38.667608,-9.191127,[1719]
3795,38.667608,-9.191119,[1718]
3796,38.667617,-9.161764999999999,[1383]
3797,38.667631,-9.164711,[31126]
3798,38.667645,-9.188385,[1928]
3799,38.667646000000005,-9.188382,[1929]
3800,38.667662,-9.188303999999999,[1926]
3801,38.667663,-9.1883,[1927]
3802,38.667679,-9.163986,[1936 1937]
3803,38.667693,-9.164562,[31114]
3804,38.667694,-9.16492,[31125]
3805,38.667724,-9.165025,[31124]
3806,38.667725,-9.164667,[31116]
3807,38.667738,-9.161664,[1370]
3808,38.667751,-9.164759,[46644]
3809,38.667757,-9.159385,[2058]
3810,38.667761999999996,-9.159383,[2059]
3811,38.667763,-9.164786999999999,[31118]
3812,38.667766,-9.164803,[31119]
3813,38.667790000000004,-9.164877,[31120]
3814,38.667819,-9.164983,[31121]
3815,38.667826,-9.188327000000001,[1933]
3816,38.667828,-9.188321,[1932]
3817,38.667832000000004,-9.162230000000001,[1469]
3818,38.667833,-9.159362,[2060]
3819,38.667838,-9.159361,[2061]
3820,38.667843,-9.188239999999999,[1931]
3821,38.667845,-9.188236999999999,[1930]
3822,38.66787,-9.16461,[2030 2031]
3823,38.66792,-9.1648,[1984 1985]
3824,38.66795,-9.16436,[2049 2048]
3825,38.667996,-9.166047,[1397]
3826,38.668,-9.1646,[2050 2051]
3827,38.66805,-9.16478,[2052 2053]
3828,38.668116999999995,-9.04985,[2880]
3829,38.66812,-9.049847,[2879]
3830,38.668194,-9.165644,[1274]
3831,38.668196,-9.049673,[2875]
3832,38.668197,-9.049675,[2876]
3833,38.668267,-9.159464999999999,[1965]
3834,38.668274,-9.159464999999999,[1964]
3835,38.668690000000005,-9.239175,[1917]
3836,38.668695,-9.239172,[1916]
3837,38.668781,-8.929273,[12827]
3838,38.668781,-8.929272000000001,[12826]
3839,38.668877,-9.162351,[1957]
3840,38.668881,-9.170361999999999,[31131]
3841,38.668883,-9.162348,[1956]
3842,38.6689,-9.170252,[31133]
3843,38.668909,-9.159343,[1963]
3844,38.668912,-9.170177,[31194]
3845,38.668915000000005,-9.170169,[31195]
3846,38.668917,-9.159341,[1962]
3847,38.668935,-9.170036,[31196]
3848,38.668954,-9.169924,[31198]
3849,38.66898,-9.170387,[31130]
3850,38.669003000000004,-9.162202,[1966]
3851,38.66901,-9.162203,[1967]
3852,38.669053999999996,-9.169949,[31127]
3853,38.669101,-9.238553999999999,[1888]
3854,38.669104,-9.238552,[1889]
3855,38.669228000000004,-9.057269,[2877]
3856,38.669244,-9.159132000000001,[1473]
3857,38.669864000000004,-9.23315,[1919]
3858,38.669866,-9.233143,[1918]
3859,38.669876,-9.158298,[1286]
3860,38.669878000000004,-9.158299000000001,[1285]
3861,38.669887,-9.158286,[1288]
3862,38.669888,-9.158286,[1287]
3863,38.670089000000004,-9.230737,[1665]
3864,38.670353000000006,-8.977716000000001,[12616]
3865,38.670355,-8.977716000000001,[12615]
3866,38.670384000000006,-8.977509,[12613]
3867,38.670384000000006,-8.977507000000001,[12612]
3868,38.67052,-9.157603,[1289]
3869,38.67068,-9.15732,[2016 2017]
3870,38.670747999999996,-9.236309,[1920]
3871,38.670753000000005,-9.236314,[1921]
3872,38.670831,-9.176908000000001,[1543]
3873,38.67102,-9.231767999999999,[1891]
3874,38.671026,-9.231767999999999,[1890]
3875,38.671092,-9.17635,[30229]
3876,38.671440999999994,-9.156839999999999,[1953]
3877,38.671443,-9.156836,[1952]
3878,38.671532,-9.175635,[2101]
3879,38.671658,-9.175641,[1443]
3880,38.671659000000005,-9.175639,[1444]
3881,38.67176,-9.156398,[1272]
3882,38.671822,-9.175400999999999,[2102]
3883,38.67195,-9.160145,[1342]
3884,38.67208,-9.175046,[1654]
3885,38.672081,-9.175044,[1655]
3886,38.672251,-8.932222,[12823]
3887,38.672253999999995,-9.174424,[48242]
3888,38.672261999999996,-8.932231,[12822]
3889,38.672267,-9.173892,[2074]
3890,38.672368,-9.175165,[1659]
3891,38.67237,-9.175161,[1658]
3892,38.672428000000004,-9.175091,[1813]
3893,38.67243,-9.173872,[30233]
3894,38.672431,-9.175087,[1812]
3895,38.672447,-9.174832,[1556]
3896,38.67263,-9.174766,[1696]
3897,38.672665,-9.232256,[1913]
3898,38.672672,-9.232255,[1912]
3899,38.672738,-9.232271,[1911]
3900,38.672743,-9.232271,[1910]
3901,38.672849,-9.154956,[2014 2015]
3902,38.673008,-9.154517,[1794]
3903,38.673019000000004,-9.154506,[1795]
3904,38.673123,-9.166637,[31211]
3905,38.673124,-9.166635000000001,[31212]
3906,38.673173999999996,-9.172527,[1989]
3907,38.673178,-9.172522,[1988]
3908,38.673206,-9.166633000000001,[31209]
3909,38.673206,-9.166631,[31210]
3910,38.673381,-9.166604,[31207]
3911,38.673381,-9.166603,[31208]
3912,38.673398,-8.972709,[12811]
3913,38.673398999999996,-8.972707000000002,[12810]
3914,38.673429999999996,-9.15452,[2013 2012]
3915,38.67346,-8.972223,[12812]
3916,38.673464,-9.166588,[31206 31205]
3917,38.673471,-8.972201,[12813]
3918,38.6736,-9.166418,[1677]
3919,38.673604,-9.159212,[1994]
3920,38.673611,-9.159212,[1995]
3921,38.673637,-9.169772,[1384]
3922,38.673666,-9.169723,[2032]
3923,38.673667,-9.153977000000001,[1693]
3924,38.673668,-9.169718,[2033]
3925,38.673689,-9.169633000000001,[2034]
3926,38.67369,-9.169627,[2035]
3927,38.6738,-9.169771,[1969]
3928,38.673803,-9.169764,[1968]
3929,38.673808,-9.161494,[1992]
3930,38.673811,-9.231743,[1661]
3931,38.673813,-9.161496000000001,[1993]
3932,38.673837,-9.231555,[1905]
3933,38.673840999999996,-9.231558999999999,[1904]
3934,38.673913,-9.161594000000001,[1325]
3935,38.673928000000004,-9.231762,[1909]
3936,38.673935,-9.231765,[1908]
3937,38.674,-9.231779,[1907]
3938,38.674006,-9.231779,[1906]
3939,38.674006,-9.159203,[2043]
3940,38.674012,-9.159202,[2042]
3941,38.674174,-9.161874000000001,[1991]
3942,38.674178000000005,-9.161874000000001,[1990]
3943,38.674256,-9.159063,[1474]
3944,38.674316999999995,-9.153455000000001,[1492]
3945,38.6744,-9.160685,[1478]
3946,38.674475,-9.162458,[1935]
3947,38.674476,-9.162465,[1934]
3948,38.674632,-9.175953999999999,[1669]
3949,38.674632,-9.175946000000001,[1670]
3950,38.675206,-9.167227,[2036]
3951,38.675209,-9.167225,[2037]
3952,38.675253000000005,-9.167163,[2038]
3953,38.675257,-9.167159,[2039]
3954,38.675412,-8.934782,[12819]
3955,38.675413,-8.934783,[12818]
3956,38.675461999999996,-9.158463000000001,[2057]
3957,38.675467,-9.158461,[2056]
3958,38.6756,-9.16688,[1986 1987]
3959,38.67566,-9.163735,[1954]
3960,38.67566,-9.163730000000001,[1955]
3961,38.675744,-9.163738,[2003]
3962,38.675744,-9.163731,[2002]
3963,38.675936,-9.165347,[1409]
3964,38.67595,-9.157926,[1996]
3965,38.675954,-9.157924000000001,[1997]
3966,38.676249,-9.323624,[14098]
3967,38.676402,-9.323746,[2470]
3968,38.676451,-9.164947,[1359]
3969,38.676472,-9.165598,[1457]
3970,38.6765,-9.17107,[2062 2063]
3971,38.676532,-9.164444999999999,[31220]
3972,38.676533,-9.164442999999999,[31219]
3973,38.676579,-9.164356,[31217]
3974,38.676583,-9.16436,[31218]
3975,38.676673,-9.170727000000001,[45292]
3976,38.676676,-9.170722,[45297]
3977,38.676678,-9.170703999999999,[45296]
